,Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
35132,2,2,1320,4770,2018-08-01,2018,8,230500
35133,3,2,1644,4768,2020-05-27,2020,5,170000
35134,3,2,1644,4768,2016-05-01,2016,5,155000
35136,3,1,1126,4760,2023-10-19,2023,10,72500
35137,3,2,1542,4760,2023-10-16,2023,10,125000
35138,2,2,978,4760,2023-11-30,2023,11,112500
35139,5,2,1578,4760,2023-11-21,2023,11,117000
35140,4,2,2268,4760,2023-07-14,2023,7,110000
35141,3,1,1264,4760,2023-01-19,2023,1,142000
35142,4,2,2333,4760,2023-01-12,2023,1,340000
35143,6,2,2644,4760,2023-07-31,2023,7,270000
35144,4,2,2412,4760,2023-04-07,2023,4,114000
35146,3,2,1045,4760,2023-11-20,2023,11,222000
35147,4,2,1848,4760,2023-12-21,2023,12,197000
35148,5,3,1945,4760,2023-05-26,2023,5,295000
35149,6,2,1238,4760,2023-10-27,2023,10,237000
35150,3,1,1073,4760,2023-12-21,2023,12,210000
35151,3,2,1300,4760,2023-06-26,2023,6,296000
35152,3,2,1386,4760,2023-12-15,2023,12,250000
35154,3,2,1179,4760,2022-10-25,2022,10,127000
35155,4,1,1278,4760,2022-08-02,2022,8,135000
35156,4,2,2135,4760,2022-10-20,2022,10,135000
35157,4,2,2228,4760,2022-01-31,2022,1,148000
35158,3,2,1842,4760,2022-05-06,2022,5,138000
35159,4,2,2336,4760,2022-01-07,2022,1,135000
35161,3,1,1242,4760,2022-06-30,2022,6,165000
35162,4,2,2194,4760,2022-10-19,2022,10,175000
35163,3,1,1168,4760,2022-12-08,2022,12,175000
35164,7,2,1188,4760,2022-01-05,2022,1,160000
35165,4,2,1072,4760,2022-04-27,2022,4,206000
35166,3,1,1185,4760,2022-04-15,2022,4,248000
35167,5,2,2432,4760,2022-11-04,2022,11,295000
35168,4,2,2262,4760,2022-04-13,2022,4,340000
35169,4,2,2499,4760,2022-10-24,2022,10,332000
35170,4,2,2810,4760,2022-06-29,2022,6,326000
35171,4,2,2138,4760,2022-03-21,2022,3,323000
35172,3,1,1558,4760,2022-10-25,2022,10,274900
35173,6,2,2888,4760,2022-08-24,2022,8,210000
35174,4,2,1411,4760,2022-08-18,2022,8,230000
35175,3,2,1413,4760,2022-11-07,2022,11,230000
35176,3,2,1300,4760,2022-06-16,2022,6,252000
35179,4,1,912,4760,2022-01-28,2022,1,175000
35180,3,1,1018,4760,2022-10-17,2022,10,233000
35182,3,2,2001,4760,2021-05-13,2021,5,128000
35183,4,2,2228,4760,2021-07-19,2021,7,75000
35184,4,2,2068,4760,2021-05-05,2021,5,74900
35185,4,2,2414,4760,2021-11-24,2021,11,190000
35186,4,2,2261,4760,2021-08-04,2021,8,130500
35187,3,2,1632,4760,2021-03-23,2021,3,170000
35188,6,2,2578,4760,2021-08-11,2021,8,345000
35189,3,2,1635,4760,2021-07-19,2021,7,170000
35190,3,2,1320,4760,2021-09-09,2021,9,230000
35191,2,1,1188,4760,2021-04-12,2021,4,105000
35192,2,1,776,4760,2021-01-15,2021,1,111000
35193,6,2,2491,4760,2021-03-30,2021,3,227400
35194,4,2,2100,4760,2021-03-26,2021,3,248000
35195,4,2,2310,4760,2021-08-05,2021,8,356500
35196,3,1,935,4760,2021-03-12,2021,3,108400
35198,4,1,1185,4760,2021-08-04,2021,8,181200
35199,5,2,3060,4760,2021-06-17,2021,6,300000
35200,3,2,1819,4760,2021-04-08,2021,4,255500
35201,3,1,1040,4760,2021-04-16,2021,4,190000
35202,3,2,988,4760,2021-08-27,2021,8,185000
35203,3,2,990,4760,2021-06-04,2021,6,200000
35206,3,2,1542,4760,2020-04-28,2020,4,60500
35207,3,2,1802,4760,2020-12-11,2020,12,112000
35208,4,2,2298,4760,2020-05-14,2020,5,89000
35209,4,2,2247,4760,2020-12-03,2020,12,132000
35210,4,2,1788,4760,2020-07-24,2020,7,180000
35211,4,2,2063,4760,2020-07-17,2020,7,152900
35212,3,2,2028,4760,2020-09-16,2020,9,146000
35215,4,2,2202,4760,2020-03-19,2020,3,110000
35216,4,2,1632,4760,2020-08-18,2020,8,105000
35217,3,2,1632,4760,2020-08-14,2020,8,82800
35219,4,1,1698,4760,2020-07-22,2020,7,112000
35220,3,2,1288,4760,2020-09-14,2020,9,175000
35221,3,1,1204,4760,2020-10-15,2020,10,180000
35222,2,1,810,4760,2020-12-04,2020,12,57500
35223,3,2,1501,4760,2020-10-26,2020,10,130000
35224,4,2,2012,4760,2020-09-08,2020,9,230000
35225,4,2,2041,4760,2020-09-29,2020,9,260000
35226,4,2,2453,4760,2020-05-20,2020,5,239000
35227,5,3,3127,4760,2020-10-02,2020,10,237500
35228,3,2,1969,4760,2020-09-09,2020,9,280000
35229,4,2,1734,4760,2020-11-19,2020,11,219900
35230,3,2,1833,4760,2020-09-14,2020,9,155000
35232,3,2,1310,4760,2020-03-27,2020,3,182500
35233,3,2,1238,4760,2020-05-18,2020,5,151000
35234,3,2,1261,4760,2020-10-13,2020,10,180000
35235,2,2,1122,4760,2020-03-13,2020,3,156000
35246,2,2,990,4760,2019-07-08,2019,7,112000
35247,3,2,1132,4760,2019-02-01,2019,2,133500
35270,3,1,1165,4760,2013-05-01,2013,5,83000
35271,2,1,1401,4760,2013-06-01,2013,6,157500
35274,3,1,844,4760,2013-10-01,2013,10,65000
35275,5,2,2196,4760,2013-11-01,2013,11,100000
35276,4,1,1556,4760,2014-01-01,2014,1,178000
35279,3,1,1558,4760,2014-04-01,2014,4,145000
35280,6,2,2504,4760,2014-05-01,2014,5,265000
35281,4,2,2333,4760,2014-05-01,2014,5,160000
35282,4,2,1609,4760,2014-06-01,2014,6,72000
35283,2,1,1007,4760,2014-07-01,2014,7,135000
35284,3,1,962,4760,2014-07-01,2014,7,56500
35285,4,2,1623,4760,2014-07-01,2014,7,98900
35286,4,2,2106,4760,2014-08-01,2014,8,73000
35287,4,2,2560,4760,2014-10-01,2014,10,179900
35288,4,1,1024,4760,2014-10-01,2014,10,75000
35289,3,3,2020,4760,2014-10-01,2014,10,123000
35290,6,2,2578,4760,2015-01-01,2015,1,230000
35293,4,2,2256,4760,2015-03-01,2015,3,170000
35294,4,2,2246,4760,2015-03-01,2015,3,142000
35295,4,2,2210,4760,2015-05-01,2015,5,171000
35296,3,1,898,4760,2015-06-01,2015,6,88000
35297,3,1,1370,4760,2015-07-01,2015,7,82000
35298,3,2,1263,4760,2015-07-01,2015,7,87500
35299,4,1,1269,4760,2015-07-01,2015,7,142000
35300,3,1,1008,4760,2015-07-01,2015,7,102500
35302,3,2,1232,4760,2015-08-01,2015,8,101000
35303,3,2,1829,4760,2015-08-01,2015,8,142000
35304,4,2,2297,4760,2015-09-01,2015,9,147400
35305,3,1,922,4760,2015-09-01,2015,9,118000
35306,3,1,898,4760,2015-09-01,2015,9,95000
35307,3,1,832,4760,2015-11-01,2015,11,65300
35308,6,2,1939,4760,2015-12-01,2015,12,190000
35310,4,1,1572,4760,2016-03-01,2016,3,174000
35311,3,2,1206,4760,2016-04-01,2016,4,98000
35312,5,2,1931,4760,2016-06-01,2016,6,124000
35313,3,1,1316,4760,2016-07-01,2016,7,135000
35314,4,2,2192,4760,2016-08-01,2016,8,167000
35315,2,2,1122,4760,2016-08-01,2016,8,117000
35316,3,2,2095,4760,2016-09-01,2016,9,100000
35317,4,2,2189,4760,2016-09-01,2016,9,229900
35318,3,1,1085,4760,2016-11-01,2016,11,95500
35319,6,2,2870,4760,2016-12-01,2016,12,96000
35321,2,1,1123,4760,2016-12-01,2016,12,106000
35323,6,2,2700,4760,2017-04-01,2017,4,190250
35324,3,1,1040,4760,2017-04-01,2017,4,131500
35325,2,1,1197,4760,2017-04-01,2017,4,106500
35326,4,1,1498,4760,2017-05-01,2017,5,105000
35327,4,2,2453,4760,2017-05-01,2017,5,200000
35328,4,2,2810,4760,2017-06-01,2017,6,210000
35329,3,1,1018,4760,2017-06-01,2017,6,155000
35331,4,2,1812,4760,2017-07-01,2017,7,168000
35332,3,2,1374,4760,2017-07-01,2017,7,144900
35333,2,2,771,4760,2017-07-01,2017,7,125000
35334,4,4,1702,4760,2017-08-01,2017,8,140000
35335,3,1,1343,4760,2017-08-01,2017,8,60000
35336,3,1,1079,4760,2017-08-01,2017,8,159000
35339,3,1,1002,4760,2017-09-01,2017,9,76500
35340,3,1,1125,4760,2017-10-01,2017,10,84900
35341,4,1,1556,4760,2017-10-01,2017,10,195600
35342,5,2,2113,4760,2017-10-01,2017,10,175000
35343,3,2,1413,4760,2017-10-01,2017,10,139500
35344,5,2,3363,4760,2018-01-01,2018,1,190000
35345,3,2,1234,4760,2018-02-01,2018,2,154900
35346,4,2,1391,4760,2018-02-01,2018,2,164000
35348,2,1,1164,4760,2018-03-01,2018,3,139133
35349,3,2,1310,4760,2018-03-01,2018,3,156000
35350,4,1,1692,4760,2018-04-01,2018,4,139900
35351,3,1,1049,4760,2018-04-01,2018,4,120900
35352,4,2,2345,4760,2018-05-01,2018,5,191500
35353,3,2,1995,4760,2018-05-01,2018,5,237000
35355,3,2,1153,4760,2018-05-01,2018,5,159000
35356,3,2,1167,4760,2018-05-01,2018,5,128000
35357,4,2,2775,4760,2018-06-01,2018,6,151900
35358,4,2,2262,4760,2018-06-01,2018,6,235000
35359,4,2,2012,4760,2018-06-01,2018,6,210000
35360,4,1,1072,4760,2018-07-01,2018,7,116000
35361,3,1,948,4760,2018-07-01,2018,7,120000
35362,3,2,1139,4760,2018-08-01,2018,8,154000
35364,4,1,1487,4760,2018-09-01,2018,9,195000
35365,4,2,1287,4760,2018-09-01,2018,9,160000
35366,4,2,1481,4760,2018-10-01,2018,10,170000
35367,3,2,1185,4760,2018-10-01,2018,10,134900
35369,6,2,2504,4760,2018-11-01,2018,11,259000
35370,3,2,1982,4760,2018-11-01,2018,11,133000
35371,4,2,2499,4760,2018-11-01,2018,11,215000
35372,6,2,2547,4760,2018-11-01,2018,11,77500
35373,4,2,1964,4760,2018-12-01,2018,12,178000
35374,4,2,1555,4760,2018-12-01,2018,12,147000
35376,3,1,1797,4758,2023-10-13,2023,10,232000
35378,3,3,1635,4758,2022-06-22,2022,6,240000
35379,3,1,1602,4758,2021-02-25,2021,2,147000
35380,3,2,1557,4758,2019-04-05,2019,4,161000
35383,4,3,1878,4758,2013-04-01,2013,4,149900
35384,3,3,1428,4758,2018-01-01,2018,1,140000
35385,3,2,1557,4758,2018-05-01,2018,5,150000
35387,3,1,1115,4756,2023-10-31,2023,10,82000
35388,4,2,1473,4756,2022-05-02,2022,5,282500
35389,3,2,1241,4756,2022-03-22,2022,3,180000
35390,3,2,1241,4756,2020-01-21,2020,1,146900
35392,4,2,1473,4756,2014-07-01,2014,7,172500
35393,4,2,2695,4756,2016-06-01,2016,6,98000
35394,3,2,1599,4756,2017-05-01,2017,5,178000
35395,4,2,1473,4756,2018-06-01,2018,6,200000
35396,4,1,1282,4752,2022-05-26,2022,5,110000
35398,4,2,2388,4752,2020-10-20,2020,10,236000
35400,3,1,1499,4752,2013-07-01,2013,7,107900
35402,4,3,1650,4752,2015-08-01,2015,8,104000
35403,4,1,1413,4752,2015-11-01,2015,11,87100
35405,5,2,2356,4752,2017-05-01,2017,5,144000
35406,2,1,884,4752,2017-08-01,2017,8,112900
35407,4,2,2388,4752,2017-10-01,2017,10,189000
35409,2,1,1113,4752,2018-04-01,2018,4,80000
35410,4,3,2059,4752,2018-07-01,2018,7,184500
35412,3,3,1174,4750,2023-07-18,2023,7,200000
35413,8,2,2179,4750,2023-04-25,2023,4,185000
35414,4,2,2165,4750,2023-11-29,2023,11,189000
35416,3,1,1174,4750,2022-06-30,2022,6,97000
35417,6,2,2745,4750,2022-06-21,2022,6,132000
35418,4,2,2026,4750,2022-11-30,2022,11,137500
35419,3,2,1555,4750,2022-08-05,2022,8,260000
35420,2,1,761,4750,2021-04-06,2021,4,159140
35421,5,2,1738,4750,2020-04-10,2020,4,60000
35430,4,2,1965,4750,2016-10-01,2016,10,92000
35434,2,1,748,4750,2018-08-01,2018,8,133000
35436,6,2,3094,4748,2016-06-01,2016,6,75000
35437,4,1,1413,4746,2023-09-27,2023,9,112000
35438,4,2,2012,4746,2023-06-29,2023,6,275000
35439,4,2,1407,4746,2021-04-14,2021,4,160000
35440,4,1,1413,4746,2021-06-03,2021,6,95000
35441,3,3,1629,4746,2020-08-05,2020,8,160000
35444,4,2,1736,4740,2023-12-16,2023,12,284900
35445,5,2,1210,4740,2022-11-17,2022,11,317000
35446,6,2,2036,4740,2021-05-11,2021,5,250500
35447,4,2,1736,4740,2015-10-01,2015,10,140000
35450,4,2,1749,4740,2018-06-01,2018,6,201000
35451,4,2,1980,4738,2020-10-21,2020,10,189000
35452,4,2,1987,4738,2014-08-01,2014,8,191000
35453,4,2,1980,4738,2018-03-01,2018,3,157500
35454,4,2,1987,4738,2018-07-01,2018,7,220000
35457,4,2,1243,4730,2023-08-31,2023,8,169900
35459,2,2,1456,4730,2022-04-29,2022,4,89000
35460,3,1,1348,4730,2022-07-27,2022,7,300000
35461,3,2,1215,4730,2021-06-22,2021,6,180000
35462,3,2,1589,4730,2021-06-02,2021,6,245000
35465,3,2,1655,4730,2020-07-09,2020,7,149900
35467,6,4,2530,4730,2020-09-25,2020,9,229900
35469,3,2,1852,4730,2019-09-06,2019,9,155000
35474,4,1,1410,4730,2014-03-01,2014,3,133900
35475,3,1,1348,4730,2016-04-01,2016,4,147000
35476,4,1,1092,4730,2016-05-01,2016,5,89000
35477,4,1,968,4730,2016-09-01,2016,9,89900
35478,3,2,1090,4730,2017-08-01,2017,8,112900
35479,2,1,1237,4730,2017-10-01,2017,10,120000
35480,3,2,1589,4730,2018-08-01,2018,8,179900
35481,4,2,1546,4725,2023-10-17,2023,10,199000
35483,4,2,1433,4725,2023-02-13,2023,2,230000
35484,5,2,1853,4725,2022-06-10,2022,6,196000
35485,6,2,1964,4725,2022-09-16,2022,9,150000
35488,3,1,1456,4725,2022-04-26,2022,4,207000
35489,3,2,1238,4725,2022-04-25,2022,4,250000
35490,8,3,1644,4725,2022-03-18,2022,3,320000
35494,4,2,1455,4725,2021-02-25,2021,2,120000
35495,4,2,1941,4725,2021-08-03,2021,8,235000
35496,3,3,1270,4725,2021-07-16,2021,7,170000
35497,3,2,1652,4725,2021-03-05,2021,3,236000
35499,4,2,2430,4725,2020-07-14,2020,7,220000
35500,4,2,2558,4725,2020-12-03,2020,12,170000
35501,3,1,1218,4725,2020-03-26,2020,3,189900
35502,2,2,1433,4725,2020-01-30,2020,1,225000
35511,3,2,1566,4725,2014-06-01,2014,6,184900
35512,5,1,1275,4725,2014-07-01,2014,7,129000
35514,4,2,1546,4725,2014-09-01,2014,9,54500
35515,3,2,1188,4725,2014-12-01,2014,12,112900
35517,4,1,1007,4725,2015-05-01,2015,5,107500
35518,3,2,1652,4725,2015-06-01,2015,6,154500
35520,5,2,2229,4725,2016-01-01,2016,1,105000
35523,3,2,1566,4725,2016-10-01,2016,10,202000
35525,4,2,1546,4725,2017-08-01,2017,8,85000
35526,4,2,1185,4725,2018-07-01,2018,7,117000
35527,2,1,973,4725,2018-11-01,2018,11,57000
35528,4,2,2246,4725,2018-12-01,2018,12,114000
35530,6,2,2113,4720,2023-12-18,2023,12,170000
35531,3,3,1320,4720,2023-05-26,2023,5,198000
35533,6,4,2770,4720,2023-12-29,2023,12,214900
35534,5,1,1637,4720,2023-11-07,2023,11,138000
35535,4,2,2028,4720,2023-06-01,2023,6,250000
35536,4,2,1708,4720,2023-04-14,2023,4,325000
35537,4,2,1708,4720,2023-08-11,2023,8,340000
35538,3,3,1449,4720,2023-06-15,2023,6,240000
35539,4,2,2521,4720,2023-03-29,2023,3,95000
35540,6,2,2852,4720,2023-04-28,2023,4,172000
35541,5,2,2768,4720,2023-07-31,2023,7,115000
35542,3,3,1477,4720,2023-09-13,2023,9,164900
35543,4,2,2041,4720,2023-02-28,2023,2,90000
35544,6,2,2614,4720,2023-11-20,2023,11,90000
35545,4,3,2580,4720,2023-12-19,2023,12,205000
35546,8,1,1618,4720,2023-11-17,2023,11,139900
35547,5,2,1828,4720,2023-02-03,2023,2,90000
35548,3,1,1724,4720,2023-09-27,2023,9,155000
35549,3,1,1590,4720,2023-05-03,2023,5,154000
35550,5,2,1920,4720,2023-02-14,2023,2,205500
35551,8,3,3517,4720,2023-02-27,2023,2,94000
35552,6,2,2816,4720,2023-07-27,2023,7,87000
35553,6,2,2361,4720,2023-08-30,2023,8,125000
35554,4,1,1327,4720,2023-07-17,2023,7,85000
35555,6,2,3236,4720,2023-07-11,2023,7,85000
35556,3,2,1275,4720,2023-05-03,2023,5,95000
35557,3,2,1275,4720,2023-12-01,2023,12,175000
35558,6,2,2834,4720,2023-08-25,2023,8,139000
35559,3,2,1766,4720,2023-03-31,2023,3,311000
35560,3,1,1611,4720,2023-04-17,2023,4,240000
35561,3,2,1170,4720,2023-08-30,2023,8,137000
35562,2,2,956,4720,2023-04-04,2023,4,173000
35564,4,2,1974,4720,2022-05-23,2022,5,220000
35565,2,1,1172,4720,2022-07-15,2022,7,61000
35566,3,3,1535,4720,2022-06-03,2022,6,173500
35567,3,2,1758,4720,2022-10-11,2022,10,110000
35568,6,2,3028,4720,2022-03-28,2022,3,165000
35569,4,2,2521,4720,2022-05-18,2022,5,85000
35570,4,2,2498,4720,2022-09-27,2022,9,143500
35571,3,2,1477,4720,2022-12-19,2022,12,65000
35572,6,2,2664,4720,2022-12-28,2022,12,73000
35573,4,2,2202,4720,2022-05-10,2022,5,70000
35574,4,2,2832,4720,2022-03-11,2022,3,89587
35575,4,2,2602,4720,2022-08-24,2022,8,90000
35576,6,2,2442,4720,2022-11-16,2022,11,92000
35577,4,2,2592,4720,2022-09-10,2022,9,65000
35578,8,2,2075,4720,2022-03-02,2022,3,99000
35579,5,2,2348,4720,2022-03-02,2022,3,100000
35580,6,2,2638,4720,2022-04-07,2022,4,89000
35581,4,2,2517,4720,2022-04-07,2022,4,89000
35582,6,2,2976,4720,2022-04-07,2022,4,89000
35583,3,1,1184,4720,2022-08-05,2022,8,94900
35584,6,2,2764,4720,2022-09-30,2022,9,150000
35585,6,2,2767,4720,2022-03-10,2022,3,91500
35586,6,2,2842,4720,2022-08-12,2022,8,106000
35587,2,1,1078,4720,2022-03-02,2022,3,245000
35588,6,1,1149,4720,2022-03-22,2022,3,278000
35589,3,1,1070,4720,2022-05-04,2022,5,213000
35590,4,1,1071,4720,2022-09-19,2022,9,130000
35592,3,2,1827,4720,2021-01-14,2021,1,97000
35594,3,2,1661,4720,2021-05-18,2021,5,280000
35595,6,2,2971,4720,2021-01-15,2021,1,130000
35596,6,2,2622,4720,2021-04-22,2021,4,85000
35597,4,2,1898,4720,2021-10-01,2021,10,125000
35598,4,1,1618,4720,2021-04-15,2021,4,75000
35599,3,1,1377,4720,2021-07-28,2021,7,75000
35601,4,1,1327,4720,2021-04-21,2021,4,59900
35602,6,2,2860,4720,2021-11-30,2021,11,100000
35603,4,2,2011,4720,2021-03-19,2021,3,195000
35604,2,1,1056,4720,2021-08-20,2021,8,185000
35605,3,1,1134,4720,2021-09-10,2021,9,191000
35606,3,2,2229,4720,2021-05-28,2021,5,250000
35608,3,2,1778,4720,2021-09-22,2021,9,325000
35609,3,1,1066,4720,2021-09-22,2021,9,180000
35610,3,1,902,4720,2021-07-14,2021,7,210000
35612,3,1,1068,4720,2021-04-21,2021,4,200000
35613,2,1,956,4720,2021-09-16,2021,9,165000
35614,3,2,1051,4720,2021-12-13,2021,12,180000
35615,2,1,1215,4720,2021-08-27,2021,8,200000
35616,4,3,1642,4720,2021-02-26,2021,2,244000
35618,3,2,2003,4720,2020-10-28,2020,10,99000
35619,2,1,1333,4720,2020-09-16,2020,9,67800
35620,3,2,1596,4720,2020-04-09,2020,4,119000
35621,5,2,2142,4720,2020-12-07,2020,12,370000
35623,4,2,2433,4720,2020-08-04,2020,8,260000
35624,3,1,971,4720,2020-12-19,2020,12,90000
35625,3,1,1082,4720,2020-09-11,2020,9,149900
35626,7,2,2983,4720,2020-10-30,2020,10,98000
35627,6,2,3320,4720,2020-04-20,2020,4,139900
35628,5,2,2944,4720,2020-06-29,2020,6,110000
35630,5,2,1918,4720,2020-04-07,2020,4,95000
35631,6,2,2361,4720,2020-02-07,2020,2,57000
35633,6,2,2834,4720,2020-12-08,2020,12,107500
35634,4,2,2032,4720,2020-03-04,2020,3,135000
35635,4,2,1656,4720,2020-09-23,2020,9,325000
35636,4,2,1517,4720,2020-12-09,2020,12,249900
35637,3,2,1450,4720,2020-07-17,2020,7,300000
35638,3,1,1039,4720,2020-07-01,2020,7,151000
35644,3,2,1481,4720,2019-07-12,2019,7,82500
35667,3,2,1528,4720,2019-08-14,2019,8,300000
35673,4,2,1460,4720,2013-01-01,2013,1,99000
35674,6,2,2545,4720,2013-03-01,2013,3,51500
35675,4,2,2151,4720,2013-04-01,2013,4,146000
35677,3,1,1165,4720,2013-06-01,2013,6,104000
35678,3,1,1198,4720,2013-07-01,2013,7,63000
35679,3,2,1567,4720,2013-09-01,2013,9,129900
35681,3,1,954,4720,2013-10-01,2013,10,121500
35682,6,2,2113,4720,2014-04-01,2014,4,79900
35683,3,3,1535,4720,2014-05-01,2014,5,103400
35684,4,3,2087,4720,2014-07-01,2014,7,236000
35686,4,2,1592,4720,2014-08-01,2014,8,260000
35687,3,1,1079,4720,2014-09-01,2014,9,125000
35689,5,1,1546,4720,2014-11-01,2014,11,79900
35690,4,2,2203,4720,2014-12-01,2014,12,149662
35691,4,2,1271,4720,2015-02-01,2015,2,111000
35692,3,1,1358,4720,2015-04-01,2015,4,65000
35693,3,1,1358,4720,2015-10-01,2015,10,115000
35695,4,3,2352,4720,2015-12-01,2015,12,211000
35696,3,1,1800,4720,2016-02-01,2016,2,100000
35697,3,2,1153,4720,2016-04-01,2016,4,181300
35701,2,1,1128,4720,2016-09-01,2016,9,191300
35702,3,2,1507,4720,2016-10-01,2016,10,219000
35705,4,2,1186,4720,2017-02-01,2017,2,97900
35707,5,3,3331,4720,2017-05-01,2017,5,280000
35708,4,2,2211,4720,2017-06-01,2017,6,210400
35709,3,2,1450,4720,2017-06-01,2017,6,255000
35711,3,1,1198,4720,2017-07-01,2017,7,79000
35712,4,2,1592,4720,2017-08-01,2017,8,275000
35714,6,2,2614,4720,2017-08-01,2017,8,50000
35717,3,3,1449,4720,2018-02-01,2018,2,140000
35718,5,2,2944,4720,2018-03-01,2018,3,74900
35719,3,2,1062,4720,2018-03-01,2018,3,163500
35721,3,1,1048,4720,2018-05-01,2018,5,135000
35722,3,1,1135,4720,2018-05-01,2018,5,170000
35724,5,2,2158,4720,2018-06-01,2018,6,170000
35725,3,2,1507,4720,2018-07-01,2018,7,227000
35727,3,1,1313,4720,2018-07-01,2018,7,145000
35729,4,2,2100,4720,2018-07-01,2018,7,53500
35730,5,2,2480,4720,2018-08-01,2018,8,305000
35731,3,1,1242,4720,2018-08-01,2018,8,295000
35732,3,1,1840,4720,2018-08-01,2018,8,76900
35733,3,2,1051,4720,2018-08-01,2018,8,140000
35736,3,1,1042,4720,2018-10-01,2018,10,134999
35737,3,1,1134,4720,2018-10-01,2018,10,129900
35738,4,2,2041,4720,2018-11-01,2018,11,72000
35740,3,1,1165,4720,2018-12-01,2018,12,130000
35741,3,1,1367,4720,2018-12-01,2018,12,135000
35742,3,1,1469,4720,2018-12-01,2018,12,56500
35745,4,2,1035,4719,2017-03-01,2017,3,169500
35746,8,2,2042,4718,2022-03-10,2022,3,61000
35748,6,2,1382,4715,2022-03-29,2022,3,160000
35749,4,1,1727,4715,2022-05-25,2022,5,261000
35751,3,2,1663,4715,2021-03-23,2021,3,306000
35753,3,2,1663,4715,2013-06-01,2013,6,139000
35754,4,1,1727,4715,2015-09-01,2015,9,139900
35757,3,2,1199,4715,2018-11-01,2018,11,125000
35760,3,1,1069,4713,2021-10-01,2021,10,195000
35761,4,2,1891,4712,2023-06-15,2023,6,255000
35762,5,3,1786,4712,2022-12-21,2022,12,180000
35763,4,2,1752,4712,2020-09-02,2020,9,170000
35765,3,2,1596,4712,2015-12-01,2015,12,71000
35766,4,2,1629,4712,2015-12-01,2015,12,98000
35770,3,2,1497,4708,2017-04-01,2017,4,119000
35771,4,1,1266,4708,2018-06-01,2018,6,154900
35772,3,1,1080,4704,2023-03-01,2023,3,64000
35773,2,2,1663,4704,2023-12-07,2023,12,145500
35774,3,3,1170,4704,2023-02-24,2023,2,205000
35775,6,3,1624,4704,2023-03-20,2023,3,340000
35776,4,2,2319,4704,2022-09-08,2022,9,182000
35777,3,2,1716,4704,2022-08-19,2022,8,182000
35778,3,1,1062,4704,2022-05-09,2022,5,235000
35779,3,3,1624,4704,2021-01-21,2021,1,302000
35780,3,2,1482,4704,2020-05-21,2020,5,110000
35782,3,1,1412,4704,2015-10-01,2015,10,79900
35783,3,1,1120,4704,2017-01-01,2017,1,121000
35784,3,1,1062,4704,2017-05-01,2017,5,120000
35785,4,2,1734,4704,2018-04-01,2018,4,115000
35787,4,2,2427,4700,2013-07-01,2013,7,102000
35788,2,1,648,4699,2021-07-30,2021,7,143000
35789,4,2,1720,4699,2020-02-21,2020,2,55000
35792,4,2,2370,4699,2018-04-01,2018,4,210000
35793,4,2,2244,4699,2018-08-01,2018,8,63500
35796,4,2,894,4692,2023-12-27,2023,12,70000
35797,4,2,894,4692,2022-02-17,2022,2,64000
35798,3,2,1248,4691,2021-05-20,2021,5,200000
35799,4,2,1864,4690,2022-12-22,2022,12,205000
35800,4,2,1815,4690,2021-05-18,2021,5,254000
35802,4,2,1686,4690,2021-10-05,2021,10,315000
35803,3,3,1394,4690,2021-09-14,2021,9,338000
35805,4,2,2312,4690,2020-01-14,2020,1,252000
35807,3,3,1382,4690,2016-08-01,2016,8,94500
35811,4,2,1967,4690,2018-08-01,2018,8,166000
35812,3,2,1176,4687,2023-03-28,2023,3,103000
35813,4,2,1264,4687,2023-10-26,2023,10,235000
35814,2,1,924,4687,2022-08-22,2022,8,55000
35818,3,2,1291,4687,2022-05-26,2022,5,276000
35819,3,2,1039,4687,2020-11-30,2020,11,63600
35823,3,1,998,4687,2013-06-01,2013,6,86500
35825,3,1,952,4687,2014-06-01,2014,6,127000
35826,3,2,1344,4687,2015-05-01,2015,5,105000
35827,3,2,1291,4687,2015-06-01,2015,6,166000
35828,4,2,1235,4687,2016-09-01,2016,9,142500
35829,3,1,1062,4687,2017-01-01,2017,1,113900
35830,4,2,1264,4687,2017-04-01,2017,4,118900
35831,3,2,1495,4687,2017-07-01,2017,7,178000
35832,3,2,1000,4687,2017-11-01,2017,11,93000
35833,3,2,1344,4687,2018-09-01,2018,9,147400
35834,4,2,2196,4687,2018-12-01,2018,12,148500
35836,4,1,1177,4686,2016-08-01,2016,8,104000
35839,3,1,1274,4680,2023-01-03,2023,1,108000
35840,4,2,2164,4680,2023-01-04,2023,1,128900
35841,3,1,1218,4680,2023-12-21,2023,12,96000
35842,3,2,1260,4680,2023-04-06,2023,4,195000
35843,4,2,1363,4680,2023-11-20,2023,11,89900
35844,3,1,1205,4680,2023-11-20,2023,11,86900
35845,3,1,1106,4680,2023-04-27,2023,4,100000
35846,3,2,1280,4680,2023-08-31,2023,8,121000
35847,3,2,1280,4680,2023-12-18,2023,12,184500
35849,4,3,1582,4680,2023-01-06,2023,1,100100
35850,4,3,1582,4680,2023-05-11,2023,5,253000
35852,3,2,1971,4680,2023-06-27,2023,6,158000
35853,4,2,2081,4680,2023-01-17,2023,1,101000
35855,3,2,1656,4680,2023-06-06,2023,6,179900
35856,4,2,1988,4680,2023-01-26,2023,1,107300
35857,3,2,2083,4680,2023-11-30,2023,11,220000
35858,4,2,2396,4680,2023-07-05,2023,7,199000
