Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
6,4,2303,8200,2020-10-30,2020,10,175000
6,2,1728,8200,2020-07-30,2020,7,216000
4,2,2122,8200,2016-07-01,2016,7,303000
6,2,1728,8200,2018-01-01,2018,1,145000
3,2,1289,8194,2022-09-29,2022,9,195000
2,2,1390,8192,2022-11-18,2022,11,238000
6,4,2296,8192,2015-11-01,2015,11,119900
5,2,1888,8190,2023-05-26,2023,5,260000
3,2,1040,8190,2021-05-19,2021,5,160000
3,2,1648,8190,2017-06-01,2017,6,246800
3,2,1040,8190,2017-07-01,2017,7,98800
4,2,2375,8190,2017-07-01,2017,7,262000
3,2,2081,8190,2018-06-01,2018,6,242000
4,2,1450,8188,2022-10-19,2022,10,200000
15,3,2890,8188,2022-12-07,2022,12,217000
5,3,2890,8188,2022-02-24,2022,2,180645
5,3,2890,8188,2021-01-21,2021,1,161000
2,1,816,8187,2020-04-24,2020,4,18500
5,3,2147,8184,2020-07-31,2020,7,274000
6,4,2464,8177,2018-05-01,2018,5,122500
6,4,2423,8175,2020-03-03,2020,3,189900
6,4,2423,8175,2019-11-26,2019,11,126000
3,1,1079,8174,2013-05-01,2013,5,168000
3,2,1480,8174,2017-06-01,2017,6,180000
3,1,912,8174,2018-05-01,2018,5,156000
2,1,927,8172,2022-09-19,2022,9,95000
3,1,1480,8164,2022-05-27,2022,5,250000
3,2,1393,8160,2023-08-15,2023,8,315000
6,4,2276,8160,2022-08-05,2022,8,230000
4,3,2140,8160,2021-08-24,2021,8,235000
4,2,1252,8160,2021-03-23,2021,3,241000
6,2,2052,8160,2020-04-17,2020,4,155000
5,2,1609,8160,2020-06-09,2020,6,200000
2,1,987,8160,2013-08-01,2013,8,75000
3,2,1505,8160,2015-01-01,2015,1,138000
3,1,1113,8160,2015-05-01,2015,5,134200
4,3,1717,8160,2015-06-01,2015,6,164900
3,2,1069,8160,2016-05-01,2016,5,146900
4,2,1242,8160,2016-10-01,2016,10,176000
4,2,1994,8160,2016-10-01,2016,10,23000
4,2,1870,8160,2017-08-01,2017,8,160900
4,2,2305,8160,2017-12-01,2017,12,56000
3,2,1238,8160,2018-04-01,2018,4,210000
6,2,2239,8160,2018-06-01,2018,6,226500
4,3,2140,8160,2018-09-01,2018,9,184000
5,3,2450,8156,2021-04-14,2021,4,251000
3,1,1100,8151,2017-05-01,2017,5,98000
3,2,1720,8150,2021-09-24,2021,9,208000
4,2,1326,8128,2023-10-13,2023,10,125000
3,2,1566,8128,2014-04-01,2014,4,170000
6,3,2618,8127,2023-11-27,2023,11,326000
6,2,2734,8125,2023-12-14,2023,12,100000
3,2,1807,8125,2023-09-13,2023,9,275000
6,2,1504,8125,2022-01-31,2022,1,90000
6,2,1504,8125,2022-07-18,2022,7,155000
2,1,1127,8120,2023-05-31,2023,5,182000
5,2,2316,8117,2021-04-30,2021,4,281000
5,2,1650,8115,2021-03-18,2021,3,58500
2,3,1764,8112,2023-02-09,2023,2,100000
2,3,1764,8112,2023-06-15,2023,6,251000
3,2,1419,8112,2015-07-01,2015,7,100000
3,1,1041,8100,2023-08-30,2023,8,75000
4,2,2022,8100,2023-05-19,2023,5,129000
6,1,1085,8100,2023-10-19,2023,10,88000
3,2,1345,8100,2023-04-24,2023,4,131500
4,2,1819,8100,2023-10-06,2023,10,161900
3,2,1534,8100,2023-08-14,2023,8,195000
4,2,1852,8100,2023-06-08,2023,6,252000
3,2,1489,8100,2023-09-06,2023,9,245000
3,2,1489,8100,2023-12-29,2023,12,240000
2,1,1270,8100,2023-03-30,2023,3,195000
4,3,2206,8100,2023-12-26,2023,12,95000
2,1,1035,8100,2023-04-03,2023,4,212500
10,4,2364,8100,2022-04-22,2022,4,150000
3,1,1481,8100,2022-06-29,2022,6,159000
6,1,1085,8100,2022-02-22,2022,2,90000
4,3,2542,8100,2022-09-07,2022,9,82000
3,2,1139,8100,2022-03-11,2022,3,100500
4,2,1716,8100,2022-07-08,2022,7,180000
2,1,1116,8100,2022-04-28,2022,4,180000
2,1,1149,8100,2022-09-02,2022,9,127000
3,1,1216,8100,2022-08-31,2022,8,147000
3,2,1489,8100,2022-03-21,2022,3,165900
4,2,1222,8100,2022-02-23,2022,2,140000
3,1,1307,8100,2022-05-06,2022,5,175000
3,2,1320,8100,2022-10-31,2022,10,209900
5,3,2774,8100,2022-11-29,2022,11,325000
6,2,1629,8100,2022-03-07,2022,3,245000
4,2,1819,8100,2021-12-30,2021,12,75000
3,2,1812,8100,2021-07-21,2021,7,157000
6,2,2771,8100,2021-03-12,2021,3,182500
3,3,1343,8100,2021-11-22,2021,11,219900
6,4,2428,8100,2020-02-04,2020,2,195000
3,1,1016,8100,2020-07-23,2020,7,109000
3,1,1016,8100,2020-05-14,2020,5,56000
4,2,2022,8100,2020-10-02,2020,10,60000
3,2,1505,8100,2020-08-14,2020,8,58500
3,2,1223,8100,2020-09-25,2020,9,150000
3,1,1027,8100,2020-02-21,2020,2,71000
4,2,1282,8100,2020-10-09,2020,10,174000
4,2,1525,8100,2020-03-20,2020,3,177500
6,5,2461,8100,2020-04-27,2020,4,268000
6,4,2363,8100,2019-03-21,2019,3,128000
4,4,2698,8100,2013-01-01,2013,1,370000
6,4,2134,8100,2014-05-01,2014,5,193000
4,2,2038,8100,2014-06-01,2014,6,175101
5,2,1740,8100,2014-07-01,2014,7,112500
4,2,1222,8100,2014-10-01,2014,10,55200
6,2,2360,8100,2015-08-01,2015,8,118000
5,4,2814,8100,2015-10-01,2015,10,108000
5,3,3713,8100,2015-11-01,2015,11,194800
5,4,2800,8100,2016-04-01,2016,4,175000
5,2,3493,8100,2016-05-01,2016,5,170000
2,1,1035,8100,2016-06-01,2016,6,109000
3,2,1181,8100,2016-10-01,2016,10,65000
3,2,1341,8100,2016-10-01,2016,10,163000
2,1,1116,8100,2016-12-01,2016,12,57000
6,2,3696,8100,2016-12-01,2016,12,235000
4,2,1384,8100,2017-04-01,2017,4,149000
4,2,2207,8100,2017-05-01,2017,5,120000
3,1,1085,8100,2017-08-01,2017,8,55000
4,2,2207,8100,2017-08-01,2017,8,156000
6,3,2642,8100,2017-10-01,2017,10,234000
4,2,1367,8100,2017-11-01,2017,11,58000
6,2,2047,8100,2017-11-01,2017,11,150000
2,2,1157,8100,2017-12-01,2017,12,75000
4,2,1220,8100,2017-12-01,2017,12,165000
6,2,2775,8100,2017-12-01,2017,12,131000
4,2,1395,8100,2018-02-01,2018,2,124900
4,2,1845,8100,2018-04-01,2018,4,194500
3,3,1718,8100,2018-08-01,2018,8,67000
5,2,1926,8100,2018-09-01,2018,9,188500
5,3,2589,8100,2018-10-01,2018,10,230000
3,1,1638,8099,2023-12-28,2023,12,119900
5,4,2580,8097,2021-03-19,2021,3,265000
6,4,2402,8088,2021-10-29,2021,10,178600
6,4,2402,8088,2015-06-01,2015,6,68000
4,2,1907,8085,2022-04-08,2022,4,90000
6,4,2853,8085,2013-11-01,2013,11,190000
3,1,911,8085,2015-08-01,2015,8,89000
5,2,1949,8083,2020-11-30,2020,11,236000
6,2,1190,8064,2023-02-21,2023,2,95000
6,2,1190,8064,2023-07-31,2023,7,199000
4,2,2700,8064,2022-07-21,2022,7,155000
3,1,1120,8064,2021-02-19,2021,2,92000
3,2,1353,8064,2021-03-12,2021,3,147000
2,1,1166,8064,2020-02-21,2020,2,120000
4,1,1737,8064,2013-03-01,2013,3,94000
3,2,1928,8064,2013-12-01,2013,12,88000
3,2,1400,8064,2018-08-01,2018,8,68000
4,4,2716,8063,2020-08-21,2020,8,329500
4,4,2716,8063,2018-05-01,2018,5,325000
3,4,2159,8062,2020-08-10,2020,8,325000
3,3,2315,8062,2020-07-17,2020,7,299000
3,3,2315,8062,2015-08-01,2015,8,245000
3,2,1747,8060,2023-01-16,2023,1,315000
4,2,1910,8060,2022-05-24,2022,5,307000
4,2,1536,8060,2022-07-07,2022,7,236100
3,2,1510,8060,2020-03-20,2020,3,201500
6,2,2235,8060,2014-10-01,2014,10,186300
3,2,1204,8060,2014-12-01,2014,12,127000
3,2,1510,8060,2016-10-01,2016,10,177000
4,2,1333,8060,2017-04-01,2017,4,194000
3,2,1296,8060,2017-08-01,2017,8,157000
4,3,2186,8060,2017-12-01,2017,12,184000
4,2,1910,8060,2018-07-01,2018,7,215000
6,4,2799,8058,2019-05-17,2019,5,91000
6,2,2063,8055,2013-02-01,2013,2,136900
6,2,2063,8055,2018-08-01,2018,8,150000
5,2,2013,8052,2022-07-29,2022,7,220000
6,2,1884,8050,2022-04-26,2022,4,99000
6,2,2935,8050,2022-10-12,2022,10,80000
3,1,1260,8050,2021-05-12,2021,5,205000
4,3,2196,8050,2020-10-14,2020,10,310000
3,2,1090,8050,2020-08-03,2020,8,160000
3,3,1552,8050,2020-01-07,2020,1,165000
4,3,3306,8050,2013-03-01,2013,3,300000
3,1,1038,8050,2014-08-01,2014,8,118000
3,1,1105,8050,2015-05-01,2015,5,140000
5,3,2892,8050,2016-03-01,2016,3,198000
3,1,1020,8050,2018-04-01,2018,4,135000
3,1,1260,8050,2018-10-01,2018,10,233000
3,2,1482,8046,2017-09-01,2017,9,81900
4,2,1362,8040,2023-07-20,2023,7,181000
3,2,1436,8040,2023-07-28,2023,7,290000
4,2,1157,8040,2023-06-07,2023,6,232300
8,1,1137,8040,2023-03-24,2023,3,238000
3,1,1060,8040,2022-06-13,2022,6,230000
3,1,1240,8040,2022-08-29,2022,8,207000
4,2,1362,8040,2021-07-20,2021,7,134900
2,1,1176,8040,2021-06-16,2021,6,80000
4,1,1137,8040,2021-04-01,2021,4,205000
3,2,1496,8040,2020-12-31,2020,12,220000
2,1,1205,8040,2020-07-17,2020,7,180000
3,3,1673,8040,2020-02-28,2020,2,190000
2,1,882,8040,2020-03-16,2020,3,165500
3,3,1452,8040,2014-03-01,2014,3,163000
3,1,1286,8040,2014-06-01,2014,6,110000
3,2,1852,8040,2014-07-01,2014,7,209900
2,1,882,8040,2014-08-01,2014,8,118000
3,3,1054,8040,2015-05-01,2015,5,116000
4,3,2462,8040,2016-08-01,2016,8,260000
6,2,2714,8040,2017-02-01,2017,2,37500
2,1,1205,8040,2017-03-01,2017,3,124900
5,2,2058,8040,2017-03-01,2017,3,185000
3,2,1496,8040,2017-05-01,2017,5,182000
3,1,1240,8040,2017-10-01,2017,10,149000
3,3,1054,8040,2017-10-01,2017,10,146500
6,4,2322,8040,2018-01-01,2018,1,192000
2,1,782,8040,2018-05-01,2018,5,50000
4,2,1670,8040,2018-05-01,2018,5,172900
2,1,899,8040,2018-08-01,2018,8,40000
4,2,1105,8040,2018-09-01,2018,9,152000
6,4,2807,8040,2018-11-01,2018,11,250000
6,2,2273,8034,2020-11-23,2020,11,68000
6,2,2273,8034,2016-10-01,2016,10,49900
3,2,1176,8034,2017-12-01,2017,12,127900
3,3,3154,8033,2018-09-01,2018,9,274000
20,4,2435,8031,2023-01-24,2023,1,307000
5,4,2435,8031,2020-03-12,2020,3,260900
5,4,2435,8031,2017-01-01,2017,1,173000
3,2,1149,8024,2021-04-13,2021,4,261000
4,2,1084,8023,2023-11-07,2023,11,126000
4,2,1084,8023,2021-07-01,2021,7,120141
3,2,1772,8022,2017-06-01,2017,6,182000
6,2,988,8020,2022-02-04,2022,2,135000
4,2,1575,8018,2015-05-01,2015,5,65000
6,2,2532,8017,2017-08-01,2017,8,184400
3,2,1221,8016,2022-10-14,2022,10,265000
3,2,1221,8016,2020-03-20,2020,3,216000
6,4,2322,8004,2022-09-26,2022,9,250000
4,2,1746,8003,2022-05-17,2022,5,258900
2,1,889,8003,2016-05-01,2016,5,130000
3,1,1344,8001,2022-11-30,2022,11,100000
5,3,2413,8000,2023-07-26,2023,7,180000
4,2,2533,8000,2023-09-20,2023,9,300000
3,2,1260,8000,2022-08-18,2022,8,145000
6,4,2154,8000,2022-08-31,2022,8,190000
4,2,2533,8000,2022-09-12,2022,9,220000
6,4,2352,8000,2020-05-15,2020,5,135000
6,2,2222,8000,2013-09-01,2013,9,165000
3,2,1446,8000,2013-12-01,2013,12,147000
5,3,2413,8000,2014-12-01,2014,12,107950
4,2,1913,8000,2015-05-01,2015,5,30000
6,4,2154,8000,2016-04-01,2016,4,107000
6,2,1913,8000,2017-02-01,2017,2,44000
4,2,1669,8000,2018-06-01,2018,6,175000
4,3,2217,8000,2018-07-01,2018,7,260000
3,1,1281,7999,2021-05-04,2021,5,204500
3,2,1440,7998,2023-06-09,2023,6,110000
3,3,2167,7998,2016-06-01,2016,6,329700
6,4,2400,7997,2017-10-01,2017,10,179000
5,3,2380,7995,2021-08-06,2021,8,154000
3,2,1387,7995,2019-08-19,2019,8,171000
4,2,1805,7992,2017-11-01,2017,11,190000
4,2,1926,7991,2016-07-01,2016,7,147000
3,1,1214,7986,2017-08-01,2017,8,168000
4,2,1392,7982,2016-03-01,2016,3,32500
2,1,750,7980,2023-05-18,2023,5,64000
4,3,2547,7980,2023-10-31,2023,10,289900
2,2,1860,7980,2023-10-06,2023,10,270000
2,1,1104,7980,2023-07-31,2023,7,242000
3,1,1227,7980,2023-03-10,2023,3,263000
3,2,1096,7980,2023-12-15,2023,12,197500
3,3,2138,7980,2022-08-13,2022,8,185000
3,1,984,7980,2022-04-29,2022,4,200000
2,2,1279,7980,2022-04-18,2022,4,200000
4,1,1112,7980,2022-10-12,2022,10,160000
2,1,1146,7980,2022-09-15,2022,9,175000
3,2,1371,7980,2022-04-15,2022,4,275000
5,2,2108,7980,2022-05-13,2022,5,315000
4,2,1846,7980,2021-04-19,2021,4,290000
2,1,1279,7980,2021-09-17,2021,9,95000
6,2,2028,7980,2021-05-17,2021,5,330000
4,2,1242,7980,2020-07-09,2020,7,174900
3,2,1335,7980,2020-10-07,2020,10,184900
3,1,1250,7980,2020-09-29,2020,9,125000
3,2,1057,7980,2020-11-10,2020,11,210000
4,1,1440,7980,2020-01-30,2020,1,152500
2,1,1408,7980,2020-11-06,2020,11,165000
3,2,1582,7980,2019-04-30,2019,4,196500
3,2,1183,7980,2019-04-26,2019,4,190000
6,4,3210,7980,2019-06-28,2019,6,280000
3,2,1183,7980,2013-03-01,2013,3,149800
3,2,1335,7980,2014-07-01,2014,7,130000
3,2,1183,7980,2015-11-01,2015,11,150500
3,1,1011,7980,2015-12-01,2015,12,100000
4,2,1252,7980,2016-04-01,2016,4,155000
3,1,1022,7980,2016-04-01,2016,4,124900
3,1,1003,7980,2016-04-01,2016,4,126000
4,2,1915,7980,2016-05-01,2016,5,118000
3,2,1280,7980,2016-08-01,2016,8,130800
4,2,1256,7980,2016-09-01,2016,9,159450
4,2,1846,7980,2016-09-01,2016,9,200000
6,3,2634,7980,2016-11-01,2016,11,130000
6,3,2224,7980,2017-02-01,2017,2,210000
4,2,1882,7980,2017-04-01,2017,4,184000
5,2,2108,7980,2017-09-01,2017,9,180000
3,2,1248,7980,2017-11-01,2017,11,129900
3,1,984,7980,2017-11-01,2017,11,105000
6,2,1908,7980,2017-11-01,2017,11,174000
3,1,1212,7980,2017-12-01,2017,12,116000
6,2,2028,7980,2018-03-01,2018,3,196000
3,2,1035,7980,2018-06-01,2018,6,188000
3,2,1810,7980,2018-09-01,2018,9,140000
1,2,1020,7980,2018-10-01,2018,10,130000
5,2,2031,7980,2018-12-01,2018,12,179000
3,3,1769,7975,2020-05-20,2020,5,215000
3,1,1072,7973,2022-06-03,2022,6,260000
3,1,1365,7973,2021-08-23,2021,8,240000
4,2,1600,7973,2014-06-01,2014,6,164500
3,1,1365,7973,2014-08-01,2014,8,131000
4,2,1600,7973,2017-06-01,2017,6,180000
6,2,1539,7970,2022-03-01,2022,3,270000
5,4,2636,7970,2016-07-01,2016,7,182000
6,4,2464,7969,2018-05-01,2018,5,122500
2,1,987,7965,2023-03-27,2023,3,130000
3,1,1144,7965,2023-11-20,2023,11,99000
2,1,987,7965,2022-07-29,2022,7,75000
3,1,890,7965,2022-04-21,2022,4,80000
3,1,1031,7965,2022-01-07,2022,1,69000
6,2,2249,7965,2021-03-30,2021,3,232500
3,1,887,7965,2020-04-24,2020,4,66000
4,2,1374,7965,2020-11-20,2020,11,120000
3,1,1328,7965,2020-07-08,2020,7,191500
6,2,2249,7965,2020-01-24,2020,1,233500
6,2,2249,7965,2016-03-01,2016,3,174000
4,2,1374,7965,2017-09-01,2017,9,72000
4,3,2295,7958,2019-08-27,2019,8,235000
3,2,1620,7956,2019-04-17,2019,4,167500
4,1,1077,7956,2016-06-01,2016,6,62300
3,2,1646,7956,2017-11-01,2017,11,159000
6,2,3050,7950,2022-05-09,2022,5,165000
3,2,1409,7950,2022-05-05,2022,5,275000
3,3,1731,7950,2021-01-14,2021,1,227000
3,2,1641,7950,2020-08-26,2020,8,155000
3,2,1251,7950,2013-07-01,2013,7,135000
2,1,1162,7950,2013-09-01,2013,9,125000
3,2,1409,7950,2015-12-01,2015,12,147500
3,2,1409,7950,2018-02-01,2018,2,195750
6,4,2213,7949,2018-03-01,2018,3,128000
6,2,1378,7946,2022-02-18,2022,2,270000
3,2,1378,7946,2018-08-01,2018,8,175000
5,2,2226,7942,2023-10-12,2023,10,160000
3,1,1079,7936,2022-07-06,2022,7,153500
5,2,1983,7936,2022-11-14,2022,11,270000
4,3,2942,7936,2014-09-01,2014,9,228000
3,2,1267,7930,2023-06-01,2023,6,195000
3,2,1226,7930,2023-04-26,2023,4,312500
3,3,1500,7930,2022-08-26,2022,8,300000
3,2,994,7930,2021-08-04,2021,8,172300
4,2,1536,7930,2021-03-11,2021,3,165000
2,2,964,7930,2021-11-23,2021,11,226500
3,3,1500,7930,2021-01-20,2021,1,239900
2,2,1203,7930,2021-09-28,2021,9,189900
4,2,1503,7930,2020-05-11,2020,5,158000
3,1,1025,7930,2020-03-20,2020,3,143500
3,2,1299,7930,2015-02-01,2015,2,130000
2,2,1203,7930,2017-11-01,2017,11,129000
3,1,1290,7930,2018-07-01,2018,7,116000
3,1,1025,7930,2018-12-01,2018,12,122800
3,2,1755,7926,2014-11-01,2014,11,195000
3,2,1755,7926,2018-05-01,2018,5,221000
4,2,2106,7925,2016-11-01,2016,11,30000
3,1,1013,7923,2020-07-03,2020,7,165000
3,1,1173,7920,2023-03-20,2023,3,183900
4,2,1493,7920,2023-10-31,2023,10,311000
3,1,880,7920,2023-01-25,2023,1,158000
12,4,2144,7920,2023-12-29,2023,12,305000
3,2,1848,7920,2022-05-13,2022,5,115000
4,2,2818,7920,2022-06-13,2022,6,132000
6,4,2423,7920,2021-10-15,2021,10,235000
5,2,1779,7920,2021-09-01,2021,9,117900
6,4,2144,7920,2021-08-23,2021,8,260000
6,4,2423,7920,2020-06-29,2020,6,204900
3,1,1293,7920,2020-03-19,2020,3,75000
3,1,1429,7920,2020-05-27,2020,5,114900
3,2,1148,7920,2020-08-05,2020,8,155000
3,1,1344,7920,2020-09-28,2020,9,186000
4,2,1909,7920,2020-05-11,2020,5,180000
6,4,2423,7920,2019-09-27,2019,9,195000
5,3,2071,7920,2019-08-23,2019,8,233000
6,4,2744,7920,2013-03-01,2013,3,122000
6,4,2290,7920,2013-03-01,2013,3,77000
3,1,972,7920,2013-09-01,2013,9,114000
3,2,1320,7920,2013-11-01,2013,11,141000
3,2,1528,7920,2015-01-01,2015,1,147900
2,1,972,7920,2015-03-01,2015,3,117900
3,2,1124,7920,2015-04-01,2015,4,117000
3,1,880,7920,2015-09-01,2015,9,87000
3,3,2729,7920,2016-05-01,2016,5,253000
4,3,1896,7920,2016-05-01,2016,5,230500
5,4,2131,7920,2016-07-01,2016,7,149500
3,2,1892,7920,2017-01-01,2017,1,176300
4,1,907,7920,2017-05-01,2017,5,100000
3,2,1720,7920,2017-05-01,2017,5,192000
4,2,1276,7920,2017-07-01,2017,7,75000
4,2,1771,7920,2017-07-01,2017,7,123000
6,4,2556,7920,2018-01-01,2018,1,145000
8,5,3230,7920,2018-01-01,2018,1,303000
4,2,2280,7920,2018-06-01,2018,6,109300
4,2,1493,7920,2018-08-01,2018,8,207500
4,2,2184,7920,2018-10-01,2018,10,125000
6,4,2446,7920,2018-11-01,2018,11,220000
5,3,2211,7920,2018-12-01,2018,12,235000
3,3,1850,7912,2021-08-06,2021,8,149900
6,2,2164,7910,2023-02-10,2023,2,269000
3,2,1724,7909,2020-04-13,2020,4,158000
3,3,1677,7909,2018-06-01,2018,6,191500
6,4,2440,7900,2023-12-05,2023,12,236000
3,1,1201,7900,2022-10-19,2022,10,221500
6,2,1940,7900,2020-08-19,2020,8,85900
3,2,1783,7893,2015-12-01,2015,12,108000
4,3,2552,7890,2023-06-29,2023,6,120000
6,4,2177,7884,2018-09-01,2018,9,144000
6,2,1940,7882,2020-05-08,2020,5,100000
6,4,2502,7875,2023-08-11,2023,8,225000
4,3,1459,7875,2023-01-06,2023,1,279900
3,2,1848,7875,2021-08-10,2021,8,196500
4,3,1459,7875,2013-07-01,2013,7,117000
3,3,1791,7875,2015-07-01,2015,7,183000
3,2,1726,7874,2022-02-16,2022,2,253000
6,2,2050,7873,2016-10-01,2016,10,103000
3,2,1247,7872,2016-02-01,2016,2,167900
5,2,1471,7872,2016-06-01,2016,6,144000
3,2,1548,7867,2023-01-24,2023,1,233000
4,2,2290,7866,2020-07-27,2020,7,230000
5,3,1969,7866,2020-09-04,2020,9,157000
4,2,2290,7866,2014-03-01,2014,3,168000
3,1,1338,7865,2023-04-14,2023,4,180000
3,2,1581,7865,2021-09-07,2021,9,177000
3,2,1581,7865,2020-08-10,2020,8,127000
6,5,2344,7865,2020-05-21,2020,5,249900
3,2,1955,7865,2014-06-01,2014,6,270000
3,2,1581,7865,2016-06-01,2016,6,80000
3,2,1955,7865,2017-04-01,2017,4,300000
4,3,2035,7863,2021-07-12,2021,7,357000
5,3,2540,7860,2023-01-11,2023,1,290000
3,3,1489,7860,2020-12-14,2020,12,191000
3,1,1034,7860,2020-06-30,2020,6,140000
3,2,1903,7860,2014-03-01,2014,3,193000
6,2,1928,7860,2017-12-01,2017,12,115000
3,3,1489,7860,2018-04-01,2018,4,115000
6,2,2379,7860,2018-12-01,2018,12,113000
5,4,2158,7858,2022-11-30,2022,11,290000
2,1,1167,7854,2020-12-14,2020,12,185000
3,1,922,7850,2022-09-08,2022,9,220000
3,1,959,7850,2020-11-04,2020,11,160000
4,2,1568,7848,2020-07-31,2020,7,185000
4,2,2050,7848,2020-12-17,2020,12,169000
4,2,2210,7846,2013-05-01,2013,5,225000
4,3,1872,7841,2015-12-01,2015,12,155000
5,4,2832,7840,2022-04-14,2022,4,250000
3,2,1810,7840,2020-03-31,2020,3,189000
4,2,1760,7840,2020-07-29,2020,7,223000
4,2,1201,7840,2013-12-01,2013,12,140000
4,2,1760,7840,2015-10-01,2015,10,181200
4,2,1980,7839,2022-08-18,2022,8,290000
12,4,2514,7835,2022-05-19,2022,5,210000
4,2,1240,7831,2023-03-03,2023,3,260000
4,2,1240,7831,2022-08-26,2022,8,145000
4,1,786,7830,2022-10-05,2022,10,120000
6,2,2149,7830,2021-03-02,2021,3,189900
6,2,2149,7830,2020-08-17,2020,8,90000
5,2,2189,7830,2014-11-01,2014,11,182500
3,1,1192,7830,2018-12-01,2018,12,112700
5,2,2107,7827,2017-06-01,2017,6,105000
4,3,1442,7824,2020-10-16,2020,10,190000
3,2,1452,7824,2017-03-01,2017,3,148500
3,2,1207,7820,2021-06-24,2021,6,144000
3,2,1567,7820,2019-09-25,2019,9,200000
5,2,2081,7819,2017-11-01,2017,11,191000
6,4,2902,7814,2021-03-11,2021,3,160000
6,4,2902,7814,2020-01-10,2020,1,131000
3,2,1593,7812,2021-05-28,2021,5,310000
3,2,1593,7812,2016-10-01,2016,10,196500
4,2,1974,7810,2021-09-16,2021,9,90000
6,4,2426,7810,2019-07-03,2019,7,110000
6,2,1884,7809,2023-07-06,2023,7,368000
4,2,1930,7809,2022-02-02,2022,2,184900
6,2,2235,7809,2022-05-24,2022,5,320300
5,2,2517,7809,2014-05-01,2014,5,185000
3,3,1444,7809,2015-06-01,2015,6,141500
6,2,1884,7809,2018-11-01,2018,11,200000
6,4,2248,7808,2022-07-29,2022,7,317500
4,2,1248,7808,2018-05-01,2018,5,140900
3,1,1182,7803,2020-07-10,2020,7,132000
6,4,2611,7800,2023-05-05,2023,5,170000
5,2,1862,7800,2023-12-04,2023,12,200000
5,3,2489,7800,2023-03-02,2023,3,183000
4,2,1172,7800,2023-01-18,2023,1,185000
4,2,1826,7800,2023-05-19,2023,5,172000
3,3,1295,7800,2023-12-28,2023,12,219900
3,1,1222,7800,2023-09-19,2023,9,156000
4,2,1519,7800,2023-11-03,2023,11,196000
4,2,2268,7800,2023-07-20,2023,7,255000
3,1,1579,7800,2023-12-01,2023,12,293000
5,2,1984,7800,2023-05-19,2023,5,310000
5,2,2472,7800,2022-09-09,2022,9,65000
6,3,2161,7800,2022-06-01,2022,6,132500
6,4,2820,7800,2022-05-27,2022,5,250000
3,2,1329,7800,2022-04-15,2022,4,131000
4,2,1826,7800,2022-09-26,2022,9,155000
3,1,1579,7800,2022-04-28,2022,4,269900
4,2,1950,7800,2022-02-16,2022,2,61500
4,1,1597,7800,2022-05-24,2022,5,191000
6,2,1654,7800,2022-06-21,2022,6,318000
4,2,1797,7800,2021-09-01,2021,9,215000
6,4,2324,7800,2021-08-19,2021,8,160900
6,4,2352,7800,2021-06-18,2021,6,172700
5,3,2302,7800,2021-07-29,2021,7,210000
5,2,2056,7800,2021-08-02,2021,8,136500
6,4,2594,7800,2021-07-30,2021,7,225000
6,2,2397,7800,2021-04-26,2021,4,140000
5,2,1510,7800,2021-09-28,2021,9,238000
2,2,1465,7800,2021-09-17,2021,9,196000
4,2,2254,7800,2021-07-29,2021,7,156500
5,2,1984,7800,2021-07-16,2021,7,250000
3,3,2076,7800,2020-11-17,2020,11,285000
3,2,1325,7800,2020-08-20,2020,8,149900
3,2,1208,7800,2020-10-28,2020,10,150000
6,2,1940,7800,2020-11-23,2020,11,118000
6,4,2352,7800,2020-01-03,2020,1,138500
6,5,2352,7800,2020-12-18,2020,12,133000
6,3,2161,7800,2020-03-21,2020,3,84000
3,2,1414,7800,2020-10-30,2020,10,123900
3,2,1348,7800,2020-08-20,2020,8,110000
5,3,2130,7800,2020-12-04,2020,12,145000
3,2,1432,7800,2020-05-15,2020,5,105000
6,4,2914,7800,2020-09-11,2020,9,187500
3,1,1214,7800,2020-10-30,2020,10,160000
6,2,2397,7800,2020-03-09,2020,3,107000
4,2,2070,7800,2020-08-24,2020,8,242000
4,2,1333,7800,2020-03-15,2020,3,197000
6,4,2352,7800,2019-10-25,2019,10,126200
6,4,2820,7800,2019-09-18,2019,9,175000
3,2,1853,7800,2014-05-01,2014,5,189000
3,1,1295,7800,2014-08-01,2014,8,71000
6,5,2352,7800,2014-10-01,2014,10,71000
3,1,984,7800,2014-10-01,2014,10,100000
5,2,1683,7800,2015-04-01,2015,4,96000
6,4,2400,7800,2015-05-01,2015,5,91500
3,3,2180,7800,2015-05-01,2015,5,229900
5,2,2067,7800,2015-08-01,2015,8,107000
3,1,1214,7800,2015-08-01,2015,8,100000
4,1,1172,7800,2015-09-01,2015,9,79500
4,2,2453,7800,2015-10-01,2015,10,125000
5,2,2294,7800,2016-03-01,2016,3,120850
4,2,1607,7800,2016-04-01,2016,4,144900
6,4,2478,7800,2016-06-01,2016,6,198000
5,3,2130,7800,2016-08-01,2016,8,112000
5,2,2007,7800,2017-02-01,2017,2,88000
6,4,2744,7800,2017-11-01,2017,11,150000
4,2,1254,7800,2018-03-01,2018,3,142150
4,4,2441,7800,2018-05-01,2018,5,191500
5,3,2456,7800,2018-07-01,2018,7,164900
5,1,2361,7800,2018-07-01,2018,7,182500
6,4,2514,7800,2018-07-01,2018,7,115000
3,2,1244,7800,2018-07-01,2018,7,184900
