proptype,district,nbhd,style,extwall,stories,year_built,rooms,finishedsqft,units,bdrms,fbath,hbath,lotsize,sale_date,sale_price,sale_year,sale_month
residential,10.0,2720.0,cottage,aluminum/vinyl,1.0,1920.0,5.0,680.0,1,1.0,1.0,0.0,4600.0,2023-11-10,132000.0,2023.0,11.0
residential,10.0,2720.0,duplex o/s,aluminum/vinyl,1.0,1925.0,7.0,1008.0,2,2.0,2.0,0.0,4600.0,2023-06-01,122000.0,2023.0,6.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1951.0,5.0,1160.0,1,3.0,1.0,0.0,4600.0,2023-12-22,235000.0,2023.0,12.0
residential,10.0,2710.0,dplx bungalow,aluminum/vinyl,1.5,1927.0,8.0,1399.0,2,4.0,2.0,0.0,5400.0,2023-10-18,250000.0,2023.0,10.0
residential,10.0,2720.0,res o/s a & 1/2,aluminum/vinyl,1.0,1925.0,5.0,950.0,1,2.0,2.0,0.0,3680.0,2023-11-07,307000.0,2023.0,11.0
residential,10.0,2720.0,cape cod,wood,1.0,1946.0,5.0,1068.0,1,3.0,1.0,0.0,5060.0,2023-10-10,200000.0,2023.0,10.0
condominium,10.0,5245.0,low rise 1-3 stories,brick,1.5,2006.0,5.0,1504.0,1,2.0,2.0,0.0,0.0,2023-11-30,249000.0,2023.0,11.0
condominium,10.0,5245.0,low rise 1-3 stories,brick,1.5,2006.0,5.0,1511.0,1,2.0,2.0,0.0,0.0,2023-09-01,240000.0,2023.0,9.0
residential,10.0,2720.0,cape cod,brick,1.0,1952.0,4.0,1272.0,1,2.0,1.0,0.0,4235.0,2023-09-21,214000.0,2023.0,9.0
residential,10.0,2720.0,duplex o/s,aluminum/vinyl,1.5,1922.0,8.0,1258.0,2,3.0,2.0,0.0,7315.0,2023-04-21,227500.0,2023.0,4.0
residential,10.0,2720.0,ranch,aluminum/vinyl,1.0,1951.0,4.0,656.0,1,2.0,1.0,0.0,4320.0,2023-10-13,170000.0,2023.0,10.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1950.0,5.0,1026.0,1,3.0,2.0,0.0,4320.0,2023-03-21,251000.0,2023.0,3.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.5,1950.0,6.0,1323.0,1,5.0,2.0,0.0,4320.0,2023-06-20,310000.0,2023.0,6.0
residential,10.0,2720.0,cape cod,brick,1.0,1945.0,5.0,1098.0,1,3.0,2.0,0.0,4320.0,2023-06-19,285000.0,2023.0,6.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.5,1938.0,5.0,1024.0,1,2.0,1.0,1.0,6450.0,2023-09-05,292000.0,2023.0,9.0
residential,10.0,2760.0,cape cod,brick,1.0,1950.0,5.0,1441.0,1,3.0,2.0,0.0,5936.0,2023-11-28,390000.0,2023.0,11.0
residential,10.0,2760.0,cape cod,stone,1.0,1951.0,6.0,1228.0,1,4.0,1.0,1.0,5969.0,2023-02-11,321500.0,2023.0,2.0
residential,10.0,2760.0,ranch,brick,1.0,1953.0,4.0,1035.0,1,2.0,1.0,0.0,5760.0,2023-08-31,254000.0,2023.0,8.0
residential,10.0,2760.0,cape cod,aluminum/vinyl,1.0,1951.0,6.0,1119.0,1,3.0,2.0,0.0,7095.0,2023-04-28,249500.0,2023.0,4.0
residential,10.0,2760.0,ranch,brick,1.0,1954.0,4.0,1056.0,1,2.0,1.0,0.0,5500.0,2023-08-28,251000.0,2023.0,8.0
residential,10.0,2760.0,cape cod,aluminum/vinyl,1.0,1953.0,6.0,1468.0,1,4.0,2.0,1.0,6600.0,2023-05-11,400000.0,2023.0,5.0
residential,10.0,2760.0,ranch,aluminum/vinyl,1.0,1953.0,6.0,1037.0,1,3.0,1.0,0.0,6420.0,2023-07-19,300000.0,2023.0,7.0
residential,10.0,2760.0,cape cod,masonry/frame,1.0,1948.0,6.0,1493.0,1,4.0,2.0,0.0,7920.0,2023-10-31,311000.0,2023.0,10.0
residential,10.0,2760.0,townhouse,stone,2.0,1949.0,12.0,2560.0,2,6.0,2.0,2.0,8820.0,2023-03-28,320000.0,2023.0,3.0
residential,10.0,2760.0,ranch,aluminum/vinyl,1.0,1951.0,5.0,988.0,1,3.0,1.0,0.0,5600.0,2023-06-22,148000.0,2023.0,6.0
residential,10.0,2760.0,ranch,masonry/frame,1.0,1953.0,7.0,1587.0,1,4.0,2.0,0.0,22190.0,2023-03-09,300000.0,2023.0,3.0
residential,10.0,2710.0,duplex o/s,brick,1.5,1929.0,22.0,2398.0,2,9.0,2.0,0.0,4800.0,2023-11-06,250000.0,2023.0,11.0
residential,10.0,2710.0,duplex n/s,aluminum/vinyl,2.0,1952.0,6.0,1408.0,2,2.0,2.0,0.0,3840.0,2023-10-31,180000.0,2023.0,10.0
residential,10.0,2710.0,duplex n/s,aluminum/vinyl,2.0,1958.0,10.0,2132.0,2,6.0,2.0,0.0,5300.0,2023-05-14,230000.0,2023.0,5.0
commercial,10.0,6272.0,service building,concrete block,1.0,1953.0,0.0,7323.0,1,0.0,0.0,0.0,23457.0,2023-10-13,557740.0,2023.0,10.0
residential,10.0,2710.0,duplex o/s,aluminum/vinyl,1.5,1940.0,8.0,1214.0,2,4.0,2.0,0.0,3844.0,2023-11-29,247000.0,2023.0,11.0
residential,10.0,2760.0,ranch,brick,1.0,1954.0,5.0,988.0,1,3.0,1.0,0.0,6250.0,2023-10-30,225000.0,2023.0,10.0
residential,10.0,2760.0,cape cod,brick,1.0,1954.0,6.0,1304.0,1,4.0,2.0,0.0,6768.0,2023-07-17,250000.0,2023.0,7.0
residential,10.0,2710.0,duplex n/s,brick,1.5,1956.0,7.0,1486.0,2,3.0,2.0,0.0,4400.0,2023-09-20,250000.0,2023.0,9.0
residential,10.0,2710.0,duplex o/s,aluminum/vinyl,1.5,1917.0,7.0,1328.0,2,3.0,2.0,1.0,3500.0,2023-01-12,245000.0,2023.0,1.0
residential,10.0,2710.0,cape cod,aluminum/vinyl,1.0,1953.0,6.0,1406.0,1,4.0,1.0,0.0,5000.0,2023-11-28,220000.0,2023.0,11.0
residential,10.0,2710.0,duplex n/s,aluminum/vinyl,2.0,1954.0,10.0,1728.0,2,6.0,2.0,0.0,5000.0,2023-08-01,239800.0,2023.0,8.0
residential,10.0,2710.0,ranch,aluminum/vinyl,1.0,1954.0,5.0,894.0,1,3.0,1.0,0.0,4375.0,2023-02-17,142000.0,2023.0,2.0
residential,10.0,2710.0,ranch,brick,1.0,1953.0,4.0,760.0,1,2.0,1.0,0.0,3500.0,2023-08-30,185000.0,2023.0,8.0
residential,10.0,2710.0,cottage,aluminum/vinyl,1.0,1925.0,6.0,1058.0,1,4.0,1.0,0.0,7000.0,2023-03-01,140000.0,2023.0,3.0
residential,10.0,2720.0,duplex n/s,aluminum/vinyl,2.0,1954.0,10.0,2000.0,2,6.0,2.0,0.0,4550.0,2023-06-01,200000.0,2023.0,6.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1951.0,5.0,1123.0,1,3.0,1.0,0.0,8450.0,2023-10-17,250000.0,2023.0,10.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1950.0,5.0,1162.0,1,3.0,1.0,0.0,5600.0,2023-01-25,257200.0,2023.0,1.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1950.0,5.0,1162.0,1,3.0,1.0,0.0,5600.0,2023-05-11,270000.0,2023.0,5.0
residential,10.0,2720.0,ranch,aluminum/vinyl,1.0,1944.0,4.0,784.0,1,2.0,1.0,0.0,5560.0,2023-07-14,190000.0,2023.0,7.0
residential,10.0,2720.0,cape cod,brick,1.0,1947.0,7.0,1237.0,1,3.0,1.0,0.0,5560.0,2023-11-07,250000.0,2023.0,11.0
residential,10.0,2720.0,duplex n/s,aluminum/vinyl,1.5,1962.0,9.0,1969.0,2,5.0,2.0,0.0,5200.0,2023-03-13,335000.0,2023.0,3.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1950.0,5.0,1033.0,1,3.0,1.0,1.0,5200.0,2023-01-06,200100.0,2023.0,1.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1952.0,5.0,1092.0,1,3.0,1.0,0.0,5200.0,2023-08-03,232000.0,2023.0,8.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1953.0,5.0,1327.0,1,3.0,1.0,0.0,6000.0,2023-08-17,250000.0,2023.0,8.0
residential,10.0,2720.0,ranch,brick,1.0,1951.0,4.0,940.0,1,2.0,1.0,0.0,5360.0,2023-03-17,196000.0,2023.0,3.0
residential,10.0,2720.0,milwaukee bungalow,aluminum/vinyl,1.0,1924.0,6.0,1032.0,1,3.0,1.0,0.0,5360.0,2023-03-30,212000.0,2023.0,3.0
residential,10.0,2720.0,ranch,aluminum/vinyl,1.0,1942.0,4.0,924.0,1,2.0,2.0,0.0,6372.0,2023-03-20,261000.0,2023.0,3.0
residential,10.0,2720.0,ranch,aluminum/vinyl,1.0,1946.0,4.0,731.0,1,2.0,1.0,0.0,6844.0,2023-05-08,147000.0,2023.0,5.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.0,1942.0,5.0,1094.0,1,3.0,1.0,0.0,6000.0,2023-11-22,217800.0,2023.0,11.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1925.0,4.0,927.0,1,4.0,1.0,1.0,5000.0,2023-08-03,139900.0,2023.0,8.0
residential,10.0,2710.0,cottage,aluminum/vinyl,1.0,1921.0,4.0,756.0,1,2.0,1.0,0.0,5200.0,2023-06-28,154000.0,2023.0,6.0
residential,10.0,2710.0,cape cod,aluminum/vinyl,1.0,1953.0,5.0,1146.0,1,3.0,2.0,0.0,5200.0,2023-05-30,242000.0,2023.0,5.0
residential,10.0,2720.0,duplex n/s,block,2.0,1943.0,8.0,1752.0,2,4.0,1.0,0.0,4440.0,2023-03-29,246000.0,2023.0,3.0
residential,10.0,2720.0,milwaukee bungalow,aluminum/vinyl,1.0,1922.0,7.0,1104.0,1,4.0,2.0,0.0,2280.0,2023-04-27,199900.0,2023.0,4.0
residential,10.0,2720.0,res o/s a & 1/2,aluminum/vinyl,1.0,1922.0,11.0,887.0,1,4.0,1.0,0.0,7200.0,2023-05-30,180000.0,2023.0,5.0
residential,10.0,2720.0,res o/s a & 1/2,aluminum/vinyl,1.0,1922.0,11.0,887.0,1,4.0,1.0,0.0,7200.0,2023-10-02,242000.0,2023.0,10.0
residential,10.0,2720.0,cape cod,aluminum/vinyl,1.5,1951.0,5.0,1133.0,1,3.0,2.0,0.0,3600.0,2023-10-16,285000.0,2023.0,10.0
residential,10.0,2720.0,res o/s a & 1/2,aluminum/vinyl,1.0,1924.0,6.0,1322.0,1,4.0,1.0,0.0,6000.0,2023-11-01,190000.0,2023.0,11.0
residential,10.0,2720.0,milwaukee bungalow,aluminum/vinyl,1.0,1926.0,6.0,1210.0,1,3.0,1.0,0.0,3600.0,2023-04-04,205000.0,2023.0,4.0
residential,10.0,2710.0,milwaukee bungalow,asphalt/other,1.0,1923.0,7.0,1071.0,1,3.0,1.0,0.0,5400.0,2023-10-24,206000.0,2023.0,10.0
residential,10.0,2710.0,cottage,aluminum/vinyl,1.0,1914.0,5.0,833.0,1,2.0,1.0,0.0,3660.0,2023-05-26,130000.0,2023.0,5.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1926.0,6.0,1224.0,1,3.0,2.0,0.0,3660.0,2023-10-04,225000.0,2023.0,10.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1923.0,6.0,1150.0,1,3.0,2.0,0.0,3600.0,2023-08-08,174900.0,2023.0,8.0
residential,10.0,2710.0,cottage,aluminum/vinyl,1.0,1920.0,4.0,836.0,1,2.0,1.0,1.0,3600.0,2023-03-15,200000.0,2023.0,3.0
residential,10.0,2710.0,cottage,brick,1.0,1919.0,6.0,1050.0,1,1.0,1.0,0.0,3600.0,2023-09-25,150000.0,2023.0,9.0
residential,10.0,2710.0,cottage,aluminum/vinyl,1.0,1916.0,4.0,664.0,1,1.0,1.0,0.0,3600.0,2023-07-07,100100.0,2023.0,7.0
residential,10.0,2710.0,ranch,aluminum/vinyl,1.0,1949.0,4.0,704.0,1,2.0,1.0,0.0,3750.0,2023-11-09,170000.0,2023.0,11.0
residential,10.0,2710.0,duplex o/s,aluminum/vinyl,1.5,1921.0,7.0,838.0,2,3.0,2.0,0.0,5625.0,2023-03-03,180000.0,2023.0,3.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.5,1918.0,7.0,1131.0,1,2.0,1.0,0.0,3750.0,2023-03-09,185000.0,2023.0,3.0
residential,10.0,2710.0,res o/s 1 story,asphalt/other,1.0,1927.0,5.0,815.0,1,2.0,2.0,0.0,3750.0,2023-09-29,188650.0,2023.0,9.0
residential,10.0,2710.0,cape cod,wood,1.0,1948.0,5.0,1086.0,1,3.0,2.0,0.0,3750.0,2023-08-01,210500.0,2023.0,8.0
residential,10.0,2710.0,cottage,aluminum/vinyl,1.0,1920.0,4.0,800.0,1,2.0,1.0,0.0,7440.0,2023-05-26,213000.0,2023.0,5.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.0,1922.0,7.0,1188.0,1,4.0,1.0,0.0,3720.0,2023-05-19,170000.0,2023.0,5.0
residential,10.0,2710.0,milwaukee bungalow,stucco,1.0,1918.0,7.0,1467.0,1,3.0,2.0,0.0,3720.0,2023-11-10,200000.0,2023.0,11.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.0,1924.0,5.0,780.0,1,2.0,1.0,0.0,3740.0,2023-07-11,140000.0,2023.0,7.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.0,1924.0,7.0,1508.0,1,5.0,1.0,0.0,3720.0,2023-03-24,130000.0,2023.0,3.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.0,1924.0,7.0,1508.0,1,5.0,1.0,0.0,3720.0,2023-12-21,225000.0,2023.0,12.0
residential,10.0,2710.0,res o/s 1 story,aluminum/vinyl,1.0,1922.0,4.0,742.0,1,2.0,1.0,0.0,5580.0,2023-12-08,173300.0,2023.0,12.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1925.0,4.0,1056.0,1,4.0,1.0,0.0,3844.0,2023-08-17,187000.0,2023.0,8.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.0,1925.0,4.0,616.0,1,2.0,1.0,0.0,3844.0,2023-09-21,115000.0,2023.0,9.0
residential,10.0,2710.0,cape cod,aluminum/vinyl,1.0,1949.0,5.0,1054.0,1,3.0,1.0,0.0,3720.0,2023-05-30,230000.0,2023.0,5.0
residential,10.0,2710.0,res o/s 1 story,aluminum/vinyl,1.0,1920.0,5.0,864.0,1,2.0,1.0,0.0,5580.0,2023-07-26,110000.0,2023.0,7.0
residential,10.0,2710.0,ranch,brick,1.0,1954.0,5.0,988.0,1,3.0,2.0,0.0,4960.0,2023-09-15,195000.0,2023.0,9.0
residential,10.0,2710.0,triplex,masonry/frame,2.0,1960.0,11.0,2496.0,3,5.0,3.0,1.0,8680.0,2023-06-16,313000.0,2023.0,6.0
residential,10.0,2700.0,res o/s a & 1/2,aluminum/vinyl,1.0,1922.0,7.0,972.0,1,4.0,1.0,1.0,5625.0,2023-11-27,185000.0,2023.0,11.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.5,1903.0,6.0,1107.0,1,3.0,1.0,0.0,3870.0,2023-06-15,232000.0,2023.0,6.0
residential,10.0,2710.0,res o/s 2sty +,aluminum/vinyl,2.0,1923.0,4.0,1144.0,1,1.0,2.0,0.0,3810.0,2023-06-30,207000.0,2023.0,6.0
residential,10.0,2710.0,res o/s 2sty +,asphalt/other,2.0,1924.0,5.0,1360.0,1,3.0,2.0,0.0,3810.0,2023-09-25,230000.0,2023.0,9.0
residential,10.0,2710.0,cottage,asphalt/other,1.0,1922.0,4.0,604.0,1,2.0,1.0,0.0,3810.0,2023-03-24,152500.0,2023.0,3.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1927.0,7.0,1151.0,1,3.0,2.0,0.0,3900.0,2023-06-26,225000.0,2023.0,6.0
residential,10.0,2700.0,res o/s a & 1/2,asphalt/other,1.5,1923.0,7.0,1170.0,1,4.0,2.0,0.0,5625.0,2023-08-29,230000.0,2023.0,8.0
residential,10.0,2710.0,duplex o/s,stone,1.5,1924.0,10.0,1589.0,2,4.0,2.0,0.0,5040.0,2023-11-22,245000.0,2023.0,11.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.0,1927.0,4.0,1320.0,1,3.0,1.0,0.0,3780.0,2023-04-13,170000.0,2023.0,4.0
residential,10.0,2710.0,duplex o/s,aluminum/vinyl,1.5,1921.0,10.0,1554.0,2,5.0,2.0,0.0,3780.0,2023-01-30,142000.0,2023.0,1.0
residential,10.0,2710.0,res o/s a & 1/2,wood,1.0,1926.0,5.0,1250.0,1,2.0,1.0,0.0,4880.0,2023-08-25,175000.0,2023.0,8.0
residential,10.0,2710.0,res o/s a & 1/2,aluminum/vinyl,1.0,1926.0,6.0,1318.0,1,3.0,2.0,0.0,4880.0,2023-10-30,230000.0,2023.0,10.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1926.0,6.0,990.0,1,3.0,1.0,0.0,4800.0,2023-11-30,251000.0,2023.0,11.0
residential,10.0,2710.0,milwaukee bungalow,brick,1.0,1926.0,6.0,1030.0,1,3.0,1.0,0.0,5124.0,2023-07-31,227000.0,2023.0,7.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1926.0,6.0,1140.0,1,3.0,2.0,0.0,5124.0,2023-11-27,240000.0,2023.0,11.0
residential,10.0,2710.0,dplx bungalow,stucco,1.5,1926.0,8.0,1708.0,2,3.0,2.0,0.0,4800.0,2023-06-08,277500.0,2023.0,6.0
residential,10.0,2710.0,milwaukee bungalow,brick,1.0,1925.0,5.0,1056.0,1,2.0,1.0,0.0,4800.0,2023-08-24,228800.0,2023.0,8.0
residential,10.0,2710.0,milwaukee bungalow,aluminum/vinyl,1.0,1926.0,6.0,1069.0,1,2.0,1.0,0.0,4800.0,2023-11-06,252000.0,2023.0,11.0
residential,10.0,2710.0,cape cod,aluminum/vinyl,1.0,1941.0,6.0,1188.0,1,3.0,2.0,0.0,4680.0,2023-06-02,207000.0,2023.0,6.0
residential,8.0,4060.0,res o/s a & 1/2,asphalt/other,1.5,1901.0,6.0,1508.0,1,3.0,1.0,0.0,3600.0,2023-07-10,45000.0,2023.0,7.0
residential,8.0,4060.0,duplex o/s,aluminum/vinyl,2.0,1907.0,11.0,2010.0,2,5.0,2.0,0.0,3600.0,2023-04-19,120000.0,2023.0,4.0
lg apartment,8.0,6730.0,ap1 (conventional apt with 4-6 units),alum/vynyl siding,2.0,1907.0,0.0,2968.0,4,0.0,0.0,0.0,4550.0,2023-07-10,260000.0,2023.0,7.0
residential,12.0,4040.0,cottage,asphalt/other,1.0,1890.0,7.0,1354.0,1,4.0,1.0,0.0,3030.0,2023-10-20,100000.0,2023.0,10.0
commercial,12.0,6275.0,office building - multi story ( ofc & apt),brick,4.0,2007.0,0.0,25632.0,6,0.0,0.0,0.0,9617.0,2023-07-27,3100000.0,2023.0,7.0
commercial,12.0,6275.0,auto repair,brick,1.0,1890.0,0.0,2647.0,1,0.0,0.0,0.0,0.0,2023-02-21,397000.0,2023.0,2.0
condominium,12.0,5396.0,mid rise 4-12 stories,brick,1.0,1875.0,3.0,933.0,1,1.0,1.0,0.0,0.0,2023-01-27,299000.0,2023.0,1.0
condominium,12.0,5396.0,mid rise 4-12 stories,brick,1.0,1875.0,4.0,907.0,1,1.0,1.0,0.0,0.0,2023-07-28,370000.0,2023.0,7.0
condominium,12.0,5396.0,mid rise 4-12 stories,brick,1.0,1875.0,6.0,932.0,1,2.0,1.0,0.0,0.0,2023-07-26,405000.0,2023.0,7.0
condominium,12.0,5394.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,3395.0,1,3.0,4.0,1.0,0.0,2023-09-20,950000.0,2023.0,9.0
condominium,12.0,5394.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,1150.0,1,1.0,1.0,1.0,0.0,2023-09-06,395000.0,2023.0,9.0
condominium,12.0,5394.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,1653.0,1,2.0,2.0,0.0,0.0,2023-09-29,767000.0,2023.0,9.0
condominium,12.0,5394.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,908.0,1,1.0,1.0,0.0,0.0,2023-05-10,306000.0,2023.0,5.0
condominium,12.0,5394.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,3395.0,1,3.0,2.0,1.0,0.0,2023-07-10,1600000.0,2023.0,7.0
condominium,12.0,5394.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,1653.0,1,2.0,2.0,0.0,0.0,2023-06-09,759000.0,2023.0,6.0
condominium,12.0,5394.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,930.0,1,1.0,1.0,0.0,0.0,2023-05-04,445000.0,2023.0,5.0
commercial,12.0,6275.0,"store building - single tenant, 1 story",brick,1.0,1926.0,0.0,1533.0,1,0.0,0.0,0.0,421.0,2023-05-01,420000.0,2023.0,5.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,4.0,789.0,1,1.0,1.0,0.0,0.0,2023-03-17,265000.0,2023.0,3.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,5.0,2114.0,1,2.0,2.0,0.0,0.0,2023-11-08,986000.0,2023.0,11.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,5.0,789.0,1,1.0,1.0,0.0,0.0,2023-02-10,352000.0,2023.0,2.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,4.0,789.0,1,1.0,1.0,0.0,0.0,2023-03-17,325000.0,2023.0,3.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,7.0,1276.0,1,2.0,2.0,0.0,0.0,2023-10-12,685000.0,2023.0,10.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,4.0,941.0,1,1.0,1.0,0.0,0.0,2023-04-19,320000.0,2023.0,4.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,8.0,2180.0,1,3.0,2.0,1.0,0.0,2023-01-31,1462500.0,2023.0,1.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,9.0,2180.0,1,3.0,2.0,1.0,0.0,2023-07-07,1600000.0,2023.0,7.0
condominium,12.0,5388.0,mid rise 4-12 stories,brick,1.0,2006.0,6.0,757.0,1,1.0,1.0,0.0,0.0,2023-01-27,265000.0,2023.0,1.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,1415.0,1,2.0,2.0,0.0,0.0,2023-04-18,735000.0,2023.0,4.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,5.0,1731.0,1,2.0,2.0,0.0,0.0,2023-01-04,875000.0,2023.0,1.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,3.0,1059.0,1,1.0,1.0,1.0,0.0,2023-08-04,480000.0,2023.0,8.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,1335.0,1,2.0,2.0,0.0,0.0,2023-05-30,685000.0,2023.0,5.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,4.0,1415.0,1,2.0,2.0,0.0,0.0,2023-10-06,742500.0,2023.0,10.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,3.0,1059.0,1,1.0,1.0,1.0,0.0,2023-11-20,500000.0,2023.0,11.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,3.0,1141.0,1,1.0,2.0,0.0,0.0,2023-09-05,565000.0,2023.0,9.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,3.0,1141.0,1,1.0,2.0,0.0,0.0,2023-10-25,550000.0,2023.0,10.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2004.0,5.0,1731.0,1,2.0,2.0,0.0,0.0,2023-04-07,900000.0,2023.0,4.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2006.0,4.0,1335.0,1,2.0,2.0,0.0,0.0,2023-09-16,480000.0,2023.0,9.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2006.0,4.0,1335.0,1,2.0,2.0,0.0,0.0,2023-09-14,775000.0,2023.0,9.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2006.0,4.0,1335.0,1,2.0,2.0,0.0,0.0,2023-04-04,710000.0,2023.0,4.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2006.0,5.0,1731.0,1,2.0,2.0,0.0,0.0,2023-03-17,875000.0,2023.0,3.0
condominium,4.0,5392.0,mid rise 4-12 stories,brick,1.0,2006.0,3.0,880.0,1,1.0,1.0,0.0,0.0,2023-11-06,420000.0,2023.0,11.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,1.0,2006.0,3.0,912.0,1,0.0,1.0,0.0,0.0,2023-09-08,400000.0,2023.0,9.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,1.0,2006.0,5.0,1722.0,1,2.0,2.0,1.0,0.0,2023-07-07,681000.0,2023.0,7.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,1.0,2006.0,4.0,786.0,1,1.0,1.0,0.0,0.0,2023-05-19,275000.0,2023.0,5.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,1.0,2006.0,6.0,2053.0,1,2.0,2.0,1.0,0.0,2023-03-02,740000.0,2023.0,3.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,1.0,2006.0,3.0,912.0,1,0.0,1.0,0.0,0.0,2023-12-18,425000.0,2023.0,12.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,1.0,2006.0,5.0,1624.0,1,2.0,2.0,0.0,0.0,2023-11-10,775000.0,2023.0,11.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,1.0,2006.0,6.0,2675.0,1,2.0,2.0,1.0,0.0,2023-05-02,1150000.0,2023.0,5.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,2.0,2006.0,6.0,3092.0,1,2.0,2.0,1.0,0.0,2023-03-02,1875000.0,2023.0,3.0
condominium,4.0,5393.0,mid rise 4-12 stories,brick,2.0,2006.0,5.0,1852.0,1,2.0,2.0,1.0,0.0,2023-05-19,810000.0,2023.0,5.0
commercial,12.0,6275.0,"store bldg - multi story (store & apt, store & ofc",brick,2.0,1890.0,0.0,5486.0,4,0.0,0.0,0.0,0.0,2023-12-06,385000.0,2023.0,12.0
residential,12.0,4020.0,duplex o/s,asphalt/other,2.0,1900.0,10.0,2240.0,2,6.0,2.0,0.0,4480.0,2023-08-25,250000.0,2023.0,8.0
residential,12.0,4020.0,duplex-cottage,aluminum/vinyl,2.0,1900.0,10.0,2392.0,2,5.0,2.0,1.0,1872.0,2023-07-27,230500.0,2023.0,7.0
commercial,12.0,6275.0,"store bldg - multi story (store & apt, store & ofc",alum/vynyl siding,2.0,1885.0,0.0,1538.0,2,1.0,0.0,0.0,0.0,2023-10-06,240000.0,2023.0,10.0
residential,12.0,4020.0,res o/s 2sty +,brick,2.0,1870.0,12.0,3540.0,1,8.0,2.0,0.0,10780.0,2023-06-20,603000.0,2023.0,6.0
