Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year_Built,Sale_Year,Sale_price
3,2,1195,8750,2016-07-01,1953.0,2016,121500
4,2,2266,8750,2017-02-01,1957.0,2017,169000
2,2,1688,8750,2020-11-02,1920.0,2020,208000
4,2,2266,8750,2023-10-30,1957.0,2023,260000
4,3,2506,8750,2016-06-01,2010.0,2016,301250
4,2,1829,8750,2023-04-24,1949.0,2023,327000
5,2,2536,8750,2018-01-01,1911.0,2018,337500
5,2,2536,8750,2021-06-25,1911.0,2021,427500
6,4,2758,8750,2023-07-24,1963.0,2023,445000
4,3,2479,8757,2020-02-28,2017.0,2020,375000
4,3,2479,8757,2023-01-13,2017.0,2023,460000
6,4,2402,8758,2017-08-01,1980.0,2017,89000
4,3,2400,8760,2013-10-01,1951.0,2013,112000
4,2,1788,8760,2021-04-23,1962.0,2021,264900
6,4,3017,8760,2022-10-06,1979.0,2022,276000
6,4,2228,8763,2023-10-18,1968.0,2023,255000
4,3,2344,8775,2020-09-11,2007.0,2020,112200
4,2,1924,8775,2016-08-01,1954.0,2016,162500
4,2,1851,8775,2022-12-02,1952.0,2022,165000
4,2,1456,8775,2017-02-01,1954.0,2017,177500
4,2,1456,8775,2020-02-17,1954.0,2020,193000
3,2,1259,8775,2023-03-03,1933.0,2023,205000
4,2,1456,8775,2023-11-27,1954.0,2023,265000
6,2,2332,8777,2020-10-30,1956.0,2020,170000
3,2,1826,8781,2014-05-01,1993.0,2014,139900
4,3,2138,8786,2018-01-01,2017.0,2018,308800
6,4,2385,8791,2018-10-01,1972.0,2018,232400
3,3,1599,8792,2017-04-01,2008.0,2017,195000
3,2,2035,8796,2022-01-04,1915.0,2022,256405
6,4,2451,8800,2020-10-30,1973.0,2020,215000
6,4,2451,8802,2017-08-01,1976.0,2017,163750
6,4,2451,8802,2023-03-31,1976.0,2023,225000
4,2,1522,8804,2022-05-16,1925.0,2022,346000
3,2,1467,8816,2023-11-20,1993.0,2023,160000
3,2,1458,8819,2023-07-31,1995.0,2023,155000
5,2,2114,8820,2020-09-11,1965.0,2020,136000
5,4,2324,8820,2016-12-01,1951.0,2016,155000
6,4,2402,8820,2021-08-13,1980.0,2021,175000
5,2,2218,8820,2022-09-23,1954.0,2022,290000
6,4,2560,8820,2023-03-28,1949.0,2023,320000
5,2,1846,8828,2023-01-20,1959.0,2023,279000
3,3,1614,8832,2015-05-01,1990.0,2015,138913
4,2,1882,8832,2018-01-01,1937.0,2018,181500
5,3,2349,8840,2019-08-16,1956.0,2019,165225
4,2,2067,8840,2015-05-01,1966.0,2015,213900
4,2,2067,8840,2020-06-10,1966.0,2020,275000
6,4,2512,8844,2017-07-01,1967.0,2017,232500
8,2,2357,8850,2022-01-24,1918.0,2022,205000
7,2,2432,8856,2020-08-24,1860.0,2020,141500
7,2,2432,8856,2022-06-01,1860.0,2022,212000
3,3,2259,8857,2020-09-08,2002.0,2020,250000
3,3,2259,8858,2016-02-01,2002.0,2016,195000
6,3,1737,8880,2020-12-22,1908.0,2020,105000
3,2,2092,8884,2016-04-01,1926.0,2016,152000
6,4,2451,8892,2020-07-07,1976.0,2020,165300
6,4,2376,8896,2019-06-18,1970.0,2019,139900
4,2,1920,8901,2020-09-23,1953.0,2020,210000
4,2,1768,8901,2021-10-29,1910.0,2021,220000
4,3,1822,8905,2019-09-21,1951.0,2019,160000
6,4,2451,8906,2017-11-01,1972.0,2017,165000
5,3,2050,8910,2015-08-01,1974.0,2015,95000
6,4,2850,8910,2015-12-01,1977.0,2015,115000
3,2,1868,8910,2018-11-01,1962.0,2018,115000
4,2,1335,8910,2021-10-12,1940.0,2021,117500
6,4,2481,8910,2014-03-01,1975.0,2014,120000
6,2,2016,8910,2021-11-24,1955.0,2021,120500
6,4,2380,8910,2019-04-05,1978.0,2019,135000
12,2,2024,8910,2022-04-22,1976.0,2022,150000
4,2,1400,8910,2021-11-15,1950.0,2021,165000
6,4,2537,8910,2020-04-22,1977.0,2020,181000
6,4,2077,8910,2020-11-10,1965.0,2020,185000
6,2,2610,8910,2017-08-01,1957.0,2017,210000
5,2,1474,8910,2022-08-01,1930.0,2022,210000
4,2,2182,8910,2018-08-01,1968.0,2018,214500
6,4,2594,8910,2022-06-02,1970.0,2022,222000
5,3,2082,8910,2023-03-10,1965.0,2023,225000
4,2,2086,8910,2023-12-29,1964.0,2023,234000
6,4,2562,8910,2017-08-01,1968.0,2017,235000
6,4,3040,8910,2021-03-01,1976.0,2021,241500
6,4,3040,8910,2022-06-14,1978.0,2022,250000
3,2,1174,8920,2023-05-23,1946.0,2023,175000
4,3,2244,8925,2019-08-28,2006.0,2019,265000
3,3,2420,8925,2020-06-19,2018.0,2020,375000
6,4,2430,8928,2015-12-01,1976.0,2015,125000
4,2,1424,8944,2016-10-01,1948.0,2016,215000
3,2,1855,8954,2016-01-01,2006.0,2016,162000
5,2,2268,8960,2021-05-05,1928.0,2021,129000
4,2,1903,8960,2021-02-05,1956.0,2021,140000
3,3,1577,8960,2021-08-25,1952.0,2021,180000
3,2,1725,8970,2014-08-01,1997.0,2014,219000
3,3,2196,8970,2016-08-01,1998.0,2016,246000
5,3,2669,8970,2018-07-01,1997.0,2018,275000
3,3,2196,8970,2019-05-06,1998.0,2019,276000
3,3,2259,8970,2020-12-30,1998.0,2020,320000
4,3,2283,8970,2021-11-29,1998.0,2021,323000
3,4,2065,8970,2020-06-19,1997.0,2020,330000
3,3,2228,8970,2021-06-30,2001.0,2021,370000
4,3,2426,8970,2021-07-30,1997.0,2021,400000
6,4,2594,8970,2022-09-15,1979.0,2022,416000
3,2,1433,8976,2018-04-01,1953.0,2018,195000
3,3,2128,8992,2019-02-18,2019.0,2019,303300
3,2,979,8996,2013-07-01,1942.0,2013,150000
3,2,979,8996,2021-05-27,1942.0,2021,215000
4,2,1924,9000,2013-09-01,1926.0,2013,80000
4,2,2089,9000,2022-08-05,1890.0,2022,83000
4,2,1982,9000,2020-10-13,1923.0,2020,85000
4,2,1472,9000,2017-04-01,1950.0,2017,126000
4,2,1349,9000,2014-06-01,1952.0,2014,140000
3,2,1926,9000,2022-09-20,1951.0,2022,150000
4,2,1791,9000,2013-07-01,1969.0,2013,158500
4,2,1891,9000,2020-11-04,1950.0,2020,165000
3,3,2209,9000,2015-05-01,1972.0,2015,171000
4,2,1813,9000,2016-03-01,1951.0,2016,174000
4,2,1843,9000,2018-11-01,1987.0,2018,179900
8,2,1472,9000,2022-01-24,1950.0,2022,199900
6,4,2461,9000,2015-09-01,1977.0,2015,203000
6,4,2305,9000,2021-03-02,1970.0,2021,215000
6,2,2076,9000,2020-11-27,1960.0,2020,218000
4,3,1938,9000,2015-09-01,2007.0,2015,224900
4,3,2696,9000,2020-03-26,1970.0,2020,229900
4,3,1607,9000,2021-03-29,1968.0,2021,232000
4,2,1776,9000,2020-07-10,1952.0,2020,234900
4,3,1986,9000,2020-08-20,1965.0,2020,260000
3,3,1943,9000,2018-08-01,1979.0,2018,262500
6,4,2461,9000,2022-04-15,1977.0,2022,270000
3,2,2092,9000,2021-09-17,1966.0,2021,281000
3,3,2372,9000,2015-11-01,1983.0,2015,299900
3,3,2108,9000,2020-10-15,1988.0,2020,309900
3,3,1682,9000,2021-08-03,1983.0,2021,320000
4,3,2142,9000,2021-07-19,1982.0,2021,355000
4,3,2850,9000,2018-11-01,1920.0,2018,405000
5,3,2510,9000,2021-06-17,2010.0,2021,450000
4,3,3246,9000,2021-10-19,1938.0,2021,455000
5,3,3619,9000,2017-05-01,1921.0,2017,600000
5,3,3619,9000,2013-12-01,1921.0,2013,727500
4,3,2159,9001,2021-06-30,2017.0,2021,410000
4,3,2282,9003,2023-06-16,2017.0,2023,433000
3,3,2218,9004,2021-01-22,2007.0,2021,306500
3,3,1657,9005,2018-06-01,2005.0,2018,247700
3,3,1657,9005,2020-04-23,2005.0,2020,255000
3,3,2184,9006,2018-07-01,2018.0,2018,388400
4,4,2683,9008,2019-02-27,1941.0,2019,299900
4,2,1462,9010,2014-11-01,1994.0,2014,87000
4,3,2044,9014,2013-06-01,2010.0,2013,224000
4,3,2044,9014,2017-11-01,2010.0,2017,233000
4,3,1686,9020,2018-01-01,1984.0,2018,142000
6,4,2294,9024,2018-04-01,1967.0,2018,138000
6,4,2382,9027,2015-10-01,1962.0,2015,120000
2,2,1330,9027,2023-10-27,1953.0,2023,255000
5,2,1727,9032,2018-03-01,1889.0,2018,162000
5,2,1727,9032,2018-05-01,1889.0,2018,243700
6,3,2422,9036,2022-02-03,1960.0,2022,155000
6,4,2412,9042,2015-01-01,1981.0,2015,83000
6,2,2111,9042,2021-01-27,1968.0,2021,130000
6,2,2136,9042,2021-05-14,1976.0,2021,155000
4,3,2134,9044,2016-06-01,1948.0,2016,268000
4,3,2134,9044,2019-06-28,1948.0,2019,330000
3,2,1178,9045,2022-02-17,1948.0,2022,132000
6,2,1976,9045,2020-09-22,1977.0,2020,160000
6,4,2896,9045,2017-11-01,1978.0,2017,179900
3,2,1526,9045,2022-06-10,1952.0,2022,260000
6,2,1940,9048,2020-09-25,1957.0,2020,98000
6,4,2183,9052,2021-07-27,1965.0,2021,350000
5,2,2176,9060,2018-09-01,1964.0,2018,126500
6,2,2938,9060,2014-08-01,1896.0,2014,351000
6,2,1728,9076,2017-08-01,1954.0,2017,160000
5,2,2376,9086,2021-02-19,1923.0,2021,90000
3,2,2002,9088,2017-02-01,1971.0,2017,187000
4,2,1926,9088,2022-11-30,1928.0,2022,206800
3,2,1592,9100,2018-02-01,1997.0,2018,195000
3,3,2784,9100,2014-09-01,1968.0,2014,205500
3,3,1839,9100,2015-06-01,1950.0,2015,217900
4,2,1979,9100,2020-07-03,1961.0,2020,233500
3,3,1839,9100,2021-04-02,1950.0,2021,370000
6,2,1728,9106,2017-05-01,1954.0,2017,160000
6,2,1728,9106,2021-03-04,1954.0,2021,227000
4,2,1564,9108,2020-12-15,1923.0,2020,90000
4,3,1708,9108,2018-09-01,1969.0,2018,155000
6,4,3266,9108,2021-05-14,1979.0,2021,215000
6,4,3124,9112,2019-03-04,1974.0,2019,143000
6,4,3124,9112,2021-07-16,1974.0,2021,210000
3,3,1927,9120,2014-08-01,1980.0,2014,205500
3,2,2054,9120,2017-06-01,1986.0,2017,230000
4,2,1715,9120,2020-09-25,1983.0,2020,233500
6,4,2616,9120,2022-09-07,1976.0,2022,325000
4,3,2210,9126,2017-06-01,1965.0,2017,218000
4,3,2210,9126,2023-06-30,1965.0,2023,377500
4,3,2067,9129,2019-07-17,2004.0,2019,218500
3,3,1982,9136,2020-10-12,2002.0,2020,315000
4,3,1451,9144,2023-09-22,1955.0,2023,245000
6,4,2681,9144,2017-08-01,1989.0,2017,290000
6,4,2681,9144,2022-04-15,1989.0,2022,365000
6,4,2402,9146,2021-12-03,1982.0,2021,175000
4,2,2239,9150,2023-08-23,1912.0,2023,240000
4,3,3105,9166,2017-10-01,2007.0,2017,385000
4,3,2350,9175,2021-09-28,2009.0,2021,360000
4,2,1574,9180,2015-06-01,1953.0,2015,106400
3,2,1841,9180,2013-03-01,1959.0,2013,136000
4,2,1718,9180,2023-10-02,1885.0,2023,155000
3,2,1841,9180,2017-12-01,1959.0,2017,210000
4,3,1601,9180,2018-08-01,1960.0,2018,219900
4,3,1804,9199,2021-03-24,1956.0,2021,186000
5,3,2442,9216,2017-09-01,1951.0,2017,182000
3,3,2153,9216,2020-12-18,1985.0,2020,295000
4,3,2000,9216,2022-06-15,2002.0,2022,350000
3,3,1811,9225,2015-04-01,1988.0,2015,213900
6,4,2576,9225,2023-02-13,1981.0,2023,263300
6,4,2800,9225,2022-06-28,1950.0,2022,365000
4,3,2050,9230,2015-12-01,2007.0,2015,215000
4,3,2050,9230,2019-08-22,2007.0,2019,260000
4,2,1754,9240,2022-06-17,1949.0,2022,114900
4,3,2151,9240,2020-08-31,1928.0,2020,121000
4,2,1644,9240,2022-05-03,1928.0,2022,126500
4,2,2403,9240,2022-06-06,1897.0,2022,155000
2,2,1549,9240,2021-11-10,1938.0,2021,158900
3,2,1638,9240,2018-06-01,1900.0,2018,164000
1,2,1253,9248,2013-10-01,1936.0,2013,92000
6,2,1950,9250,2016-09-01,1958.0,2016,195000
4,2,2052,9250,2020-05-22,1960.0,2020,234900
4,2,2401,9250,2020-10-16,1959.0,2020,250000
6,2,2088,9250,2021-08-31,1960.0,2021,265000
5,3,2527,9262,2022-08-18,1905.0,2022,140000
5,3,2232,9263,2022-08-10,1968.0,2022,319000
3,2,1318,9270,2016-09-01,1943.0,2016,160000
6,4,2478,9272,2015-07-01,1975.0,2015,203000
5,4,2385,9272,2016-12-01,1953.0,2016,230000
6,4,2478,9272,2019-10-11,1975.0,2019,240000
6,4,2902,9274,2020-01-06,1980.0,2020,131000
4,2,1234,9300,2016-04-01,1953.0,2016,164400
5,2,1891,9300,2017-07-01,1965.0,2017,185000
6,2,2093,9306,2017-11-01,1967.0,2017,135000
4,2,1903,9310,2020-06-15,1956.0,2020,92500
4,2,1790,9310,2015-06-01,1953.0,2015,154000
4,2,1782,9315,2022-06-17,1942.0,2022,302500
4,2,1546,9322,2014-08-01,1965.0,2014,137900
4,2,1546,9322,2020-01-17,1965.0,2020,191000
3,3,2016,9343,2016-07-01,2002.0,2016,203000
5,3,2317,9344,2013-12-01,1967.0,2013,191500
4,3,2637,9355,2014-04-01,2011.0,2014,255000
5,2,2214,9360,2022-05-11,1960.0,2022,160000
10,2,1948,9360,2022-01-24,1908.0,2022,215000
3,3,2084,9360,2016-09-01,1985.0,2016,246000
3,3,1798,9360,2023-04-21,1949.0,2023,249000
3,3,2037,9360,2022-07-01,1981.0,2022,352000
5,3,2396,9362,2016-10-01,2007.0,2016,367000
6,4,2785,9375,2016-12-01,1969.0,2016,114000
6,4,2785,9375,2019-09-19,1969.0,2019,123500
6,4,2785,9375,2019-05-24,1969.0,2019,146000
6,4,2785,9375,2021-07-26,1969.0,2021,247000
6,4,2785,9375,2023-07-07,1969.0,2023,265000
3,2,1754,9375,2023-08-17,1953.0,2023,350000
4,3,2460,9380,2019-04-30,1958.0,2019,182000
5,4,2202,9380,2017-08-01,1974.0,2017,199000
4,3,2460,9380,2023-02-23,1958.0,2023,235000
3,2,1640,9380,2021-01-26,1908.0,2021,265000
7,2,1963,9384,2022-08-31,1949.0,2022,385000
3,2,1949,9393,2023-11-10,1995.0,2023,330000
6,4,2451,9396,2020-07-24,1974.0,2020,205000
6,4,2451,9396,2023-02-17,1973.0,2023,240000
4,2,1818,9397,2016-12-01,1996.0,2016,168500
4,3,1999,9400,2018-08-01,1966.0,2018,195000
4,3,2236,9404,2020-04-28,2001.0,2020,275000
4,3,2101,9409,2016-03-01,1954.0,2016,145600
8,3,2101,9409,2022-03-25,1954.0,2022,254000
3,3,2115,9414,2014-07-01,1966.0,2014,226000
3,3,2115,9414,2017-10-01,1966.0,2017,262500
6,4,2610,9420,2021-09-13,1963.0,2021,285000
6,4,2667,9424,2021-08-13,1978.0,2021,299500
4,2,1468,9435,2013-06-01,1958.0,2013,149900
3,3,1389,9450,2023-06-15,1939.0,2023,110000
4,2,2230,9450,2016-09-01,1955.0,2016,180000
5,2,2107,9450,2017-09-01,1964.0,2017,192500
4,2,2078,9450,2015-07-01,1980.0,2015,209900
3,2,1643,9450,2015-03-01,1979.0,2015,212500
3,2,1643,9450,2013-11-01,1979.0,2013,215000
4,2,2230,9450,2020-10-29,1955.0,2020,235000
3,2,1643,9450,2023-08-14,1979.0,2023,330000
4,3,2218,9450,2023-10-06,1979.0,2023,380000
4,2,2067,9450,2020-11-09,1954.0,2020,384000
6,2,1728,9460,2017-05-01,1954.0,2017,158500
3,3,2096,9460,2017-05-01,1931.0,2017,253000
3,2,1642,9460,2022-08-19,1954.0,2022,320000
3,2,1593,9468,2020-09-11,1994.0,2020,165000
6,2,2460,9468,2022-01-06,1959.0,2022,220000
4,2,1599,9472,2016-01-01,1957.0,2016,143000
3,2,1107,9477,2022-07-14,1937.0,2022,300000
6,4,2544,9480,2021-07-23,1969.0,2021,183000
5,2,2433,9480,2018-09-01,1958.0,2018,199000
4,3,1936,9480,2018-06-01,1958.0,2018,230000
4,2,2194,9480,2023-12-19,1913.0,2023,237000
4,2,2593,9480,2020-10-19,1958.0,2020,325000
6,2,2334,9486,2014-06-01,1949.0,2014,198000
6,2,2334,9486,2021-03-26,1949.0,2021,280000
5,2,1970,9490,2020-05-21,1971.0,2020,187500
6,4,2451,9493,2015-10-01,1972.0,2015,132000
3,2,1944,9500,2016-09-01,1972.0,2016,200000
4,2,1940,9507,2017-12-01,1977.0,2017,165000
6,4,2177,9520,2015-01-01,1965.0,2015,88000
8,2,1611,9520,2023-12-07,1952.0,2023,170000
3,3,1740,9525,2016-07-01,1977.0,2016,220000
4,3,1925,9546,2016-07-01,1954.0,2016,139900
4,3,1925,9546,2022-06-20,1954.0,2022,255000
3,2,1173,9546,2023-07-24,1950.0,2023,265000
6,4,3226,9568,2022-05-04,1969.0,2022,375000
3,2,1120,9570,2022-01-04,1939.0,2022,123000
6,4,2402,9598,2015-01-01,1980.0,2015,100000
4,2,1944,9600,2020-12-31,1914.0,2020,88700
5,2,2872,9600,2016-01-01,1928.0,2016,107000
4,2,1760,9600,2013-08-01,1953.0,2013,108500
4,3,1552,9600,2022-06-01,1950.0,2022,110000
4,2,1916,9600,2018-12-01,1958.0,2018,122000
6,2,2206,9600,2015-11-01,1968.0,2015,130000
4,2,2072,9600,2015-12-01,1964.0,2015,149500
4,2,1222,9600,2021-09-24,1940.0,2021,150000
3,2,1965,9600,2020-09-29,1941.0,2020,150000
4,2,1782,9600,2020-01-28,1923.0,2020,155000
6,4,2785,9600,2019-05-20,1969.0,2019,160000
4,2,1192,9600,2020-08-26,1954.0,2020,165000
5,2,1811,9600,2016-07-01,1964.0,2016,170000
4,2,1449,9600,2021-12-03,1955.0,2021,175000
4,2,1916,9600,2023-11-10,1958.0,2023,180000
3,2,1425,9600,2016-08-01,1952.0,2016,187000
4,3,2211,9600,2019-05-17,1955.0,2019,188000
6,4,2785,9600,2021-11-30,1969.0,2021,190000
3,2,1057,9600,2021-07-28,1948.0,2021,190000
6,4,2785,9600,2022-12-30,1969.0,2022,200000
4,3,1552,9600,2023-04-28,1950.0,2023,215000
6,4,2528,9600,2018-08-01,1970.0,2018,220150
6,4,2785,9600,2023-06-14,1969.0,2023,228000
5,3,2284,9600,2019-11-15,1964.0,2019,249900
4,2,2772,9600,2023-05-31,1895.0,2023,250000
6,2,2376,9600,2023-09-08,1951.0,2023,259000
4,2,2373,9611,2021-07-21,1950.0,2021,265000
6,4,2746,9615,2019-05-29,1965.0,2019,146000
4,2,1816,9625,2022-11-29,1995.0,2022,260000
6,2,2099,9636,2021-08-24,1966.0,2021,174600
5,3,2244,9636,2018-09-01,1973.0,2018,217700
6,2,2496,9650,2021-06-04,1957.0,2021,255000
4,3,2184,9652,2018-05-01,1977.0,2018,249900
5,3,1974,9662,2015-12-01,1971.0,2015,185900
8,2,1636,9675,2022-04-20,1968.0,2022,307000
5,2,1958,9690,2020-12-30,1965.0,2020,259900
3,3,1208,9709,2016-07-01,1948.0,2016,163000
4,3,2055,9710,2019-10-01,2008.0,2019,280000
6,4,2402,9719,2015-08-01,1981.0,2015,92000
4,2,1727,9720,2017-02-01,1961.0,2017,119500
4,2,1727,9720,2013-05-01,1961.0,2013,129000
6,4,2459,9720,2020-05-25,1971.0,2020,237500
6,4,3011,9720,2023-08-24,1965.0,2023,333000
4,2,2269,9720,2021-11-19,1919.0,2021,425000
6,2,2259,9728,2015-12-01,1957.0,2015,130000
6,3,2396,9744,2017-12-01,1957.0,2017,209000
6,4,2896,9747,2022-06-08,1977.0,2022,220000
5,2,2418,9750,2017-12-01,1951.0,2017,118000
6,4,2430,9750,2022-12-07,1977.0,2022,177000
4,2,1953,9750,2014-08-01,1966.0,2014,205000
3,3,2305,9750,2022-08-24,1998.0,2022,263000
2,2,1117,9750,2023-07-19,1991.0,2023,287000
3,3,2305,9750,2022-12-13,1998.0,2022,355000
4,3,2149,9758,2018-10-01,1953.0,2018,127000
5,3,2614,9758,2019-12-04,1985.0,2019,210000
6,4,2183,9760,2016-07-01,1965.0,2016,115000
6,4,2183,9760,2022-10-14,1965.0,2022,193000
4,3,2300,9768,2013-12-01,1935.0,2013,149000
4,3,2913,9792,2016-05-01,2016.0,2016,382000
4,3,2913,9792,2021-09-10,2016.0,2021,420000
4,2,2415,9800,2014-03-01,1955.0,2014,113000
4,2,2365,9800,2017-04-01,1900.0,2017,135000
4,2,1751,9800,2018-07-01,1992.0,2018,179900
3,2,1047,9800,2020-10-30,1940.0,2020,203000
4,2,2415,9800,2023-09-28,1955.0,2023,210000
6,3,2791,9800,2014-08-01,1958.0,2014,213000
6,4,2451,9800,2020-11-25,1972.0,2020,222000
6,4,2424,9800,2017-01-01,1980.0,2017,230000
4,2,1751,9800,2022-01-07,1992.0,2022,235000
4,4,2667,9800,2018-08-01,1989.0,2018,240000
7,4,3053,9800,2018-10-01,1974.0,2018,269000
4,2,1604,9800,2023-09-28,1953.0,2023,335000
5,4,2458,9822,2022-12-03,1956.0,2022,230000
4,2,1785,9840,2018-11-01,1977.0,2018,101900
5,2,2289,9840,2021-04-28,1957.0,2021,150000
6,3,2800,9840,2023-11-21,1958.0,2023,199200
3,2,2153,9840,2022-05-10,1951.0,2022,200000
6,4,2402,9849,2020-03-09,1977.0,2020,143000
4,2,2544,9855,2018-11-01,1947.0,2018,170000
5,3,2470,9856,2020-11-30,1962.0,2020,160000
3,2,1656,9856,2022-04-15,1953.0,2022,276000
3,2,1509,9864,2021-12-30,1986.0,2021,190000
4,3,2448,9865,2013-08-01,2002.0,2013,235000
4,3,2448,9865,2020-06-03,2002.0,2020,300000
4,3,2688,9865,2023-01-23,2002.0,2023,350000
4,3,2285,9880,2016-03-01,1974.0,2016,207000
4,2,1897,9880,2016-05-01,1974.0,2016,246000
2,2,1080,9881,2022-03-22,1928.0,2022,80000
3,2,1236,9890,2023-10-30,1936.0,2023,180000
4,2,1758,9900,2022-03-30,1928.0,2022,122500
3,2,1258,9900,2020-05-15,1900.0,2020,145000
3,2,1193,9900,2020-05-11,1900.0,2020,167000
4,2,1920,9900,2023-05-09,1958.0,2023,275000
4,2,2204,9911,2014-06-01,2005.0,2014,148000
4,3,1772,9920,2017-12-01,1949.0,2017,190000
4,3,2805,9920,2019-04-26,2009.0,2019,378123
5,2,1947,9925,2013-08-01,1956.0,2013,149900
4,3,2090,9925,2017-06-01,2013.0,2017,248000
4,3,2090,9925,2021-10-18,2013.0,2021,389000
8,3,2570,9925,2022-06-29,2013.0,2022,417500
7,2,3500,9936,2021-03-09,1902.0,2021,182500
4,2,2262,9940,2018-12-01,1955.0,2018,243000
4,3,1694,9943,2015-06-01,1978.0,2015,145000
6,4,2762,9950,2013-05-01,1992.0,2013,218000
8,2,2031,9955,2022-03-28,1969.0,2022,276500
8,3,1879,9956,2022-04-24,1969.0,2022,322800
4,3,2425,9960,2017-03-01,1973.0,2017,260000
3,2,1110,9964,2020-02-28,1928.0,2020,170000
4,4,2834,9971,2020-03-09,2018.0,2020,375000
4,3,2187,9991,2023-08-08,2017.0,2023,430000
5,4,3223,9992,2016-03-01,1953.0,2016,170000
5,4,3223,9992,2017-09-01,1953.0,2017,175000
4,2,1994,9999,2020-01-24,1943.0,2020,159000
4,2,1994,9999,2023-12-11,1943.0,2023,220000
3,2,1512,10000,2015-07-01,1950.0,2015,150000
3,2,1683,10000,2018-04-01,1930.0,2018,161000
4,2,1497,10000,2022-06-20,1948.0,2022,220000
6,4,2966,10000,2018-05-01,1977.0,2018,235500
6,4,2966,10000,2023-01-04,1977.0,2023,330000
4,3,3152,10001,2019-06-28,2017.0,2019,329000
4,3,2212,10005,2017-02-01,2016.0,2017,245000
3,3,2258,10005,2017-03-01,2016.0,2017,325000
4,3,1986,10010,2015-03-01,1957.0,2015,119000
4,3,2338,10010,2022-11-19,1957.0,2022,189900
3,2,1446,10020,2016-11-01,1924.0,2016,210000
3,2,1402,10048,2018-10-01,1950.0,2018,154900
4,3,1709,10050,2020-07-10,1969.0,2020,255000
5,2,1992,10050,2022-07-27,1908.0,2022,330000
3,2,1509,10080,2018-01-01,1931.0,2018,87500
4,2,1458,10080,2014-09-01,1956.0,2014,98700
3,2,1509,10080,2022-03-08,1931.0,2022,120000
2,2,1112,10080,2022-01-19,1932.0,2022,158000
5,2,2314,10080,2022-05-10,1952.0,2022,200000
3,3,2323,10080,2017-11-01,1983.0,2017,247000
3,2,1940,10080,2022-04-25,1928.0,2022,255000
3,2,1509,10080,2023-03-23,1931.0,2023,269900
3,2,1718,10080,2023-10-27,1974.0,2023,325000
3,2,1390,10088,2014-07-01,1949.0,2014,147900
5,2,2198,10098,2016-01-01,1967.0,2016,154000
6,2,2528,10098,2017-11-01,1958.0,2017,210000
3,3,2321,10105,2022-07-14,2001.0,2022,427000
4,2,1265,10112,2022-08-26,1948.0,2022,210000
4,3,3181,10117,2014-01-01,2011.0,2014,344415
3,3,1733,10127,2019-11-08,1993.0,2019,285000
3,3,2139,10133,2021-03-18,2018.0,2021,365000
3,3,2139,10133,2022-06-19,2018.0,2022,400000
3,3,2113,10153,2014-09-01,1958.0,2014,165500
4,2,2262,10160,2018-01-01,1952.0,2018,165000
4,3,2530,10172,2014-05-01,2001.0,2014,240000
3,3,1870,10176,2017-01-01,1979.0,2017,225600
3,3,1976,10178,2016-04-01,1997.0,2016,210250
3,2,1546,10185,2020-12-09,1954.0,2020,160000
4,2,1980,10188,2016-07-01,1958.0,2016,149000
4,3,2282,10188,2018-01-01,2017.0,2018,298200
6,4,2749,10192,2019-11-13,1969.0,2019,81000
6,4,2749,10192,2020-11-24,1969.0,2020,169000
4,3,3030,10193,2020-04-09,2002.0,2020,315000
6,4,2402,10200,2015-09-01,1982.0,2015,88000
6,2,2350,10200,2014-04-01,1960.0,2014,109000
6,2,3386,10200,2022-01-19,1897.0,2022,149000
5,2,1910,10200,2017-02-01,1954.0,2017,153000
3,3,1414,10224,2018-04-01,1925.0,2018,99900
6,4,2896,10224,2019-05-16,1980.0,2019,198000
4,3,2243,10230,2015-07-01,1969.0,2015,230000
4,2,2283,10248,2022-01-13,1929.0,2022,210000
3,2,1863,10251,2020-09-02,1926.0,2020,85000
4,3,3040,10263,2020-08-12,2005.0,2020,350000
3,2,1670,10270,2021-01-29,1957.0,2021,123600
3,2,1725,10281,2014-07-01,1956.0,2014,122925
3,2,1725,10281,2021-09-04,1956.0,2021,240000
3,2,1725,10281,2023-04-17,1956.0,2023,292000
2,3,1342,10290,2023-01-27,1908.0,2023,150000
6,2,2538,10296,2017-03-01,1910.0,2017,140000
6,5,2427,10300,2022-06-29,1969.0,2022,210000
3,3,3158,10300,2022-12-09,2002.0,2022,315000
6,5,3251,10304,2016-11-01,1972.0,2016,195000
6,4,2402,10320,2020-10-23,1982.0,2020,125000
4,2,1977,10320,2015-09-01,1965.0,2015,180000
3,3,1705,10320,2016-06-01,1972.0,2016,225000
6,4,2426,10320,2020-11-20,1976.0,2020,279000
3,3,1705,10320,2021-04-26,1972.0,2021,285000
3,3,2016,10325,2022-07-25,2004.0,2022,340000
3,3,2500,10334,2021-04-05,1997.0,2021,290000
4,3,2785,10337,2014-05-01,1969.0,2014,128000
4,2,1446,10350,2015-08-01,1971.0,2015,133500
3,2,1536,10350,2016-05-01,1971.0,2016,146250
4,3,2552,10366,2018-03-01,2004.0,2018,269900
3,3,2004,10387,2020-09-25,1993.0,2020,285000
3,3,2941,10397,2019-05-01,2001.0,2019,309900
3,3,1940,10398,2015-09-01,1994.0,2015,203000
3,2,1227,10400,2015-08-01,1953.0,2015,93900
4,3,2566,10400,2020-03-06,1945.0,2020,100000
